EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
275	23773735	7.924578	134.714	-144.795	0.916	0.928	0.904	0.993	10
276	23788313	7.929438	-164.651	176.564	0.737	0.737	0.737	0.990	9
277	23804268	7.934756	-91.642	60.178	0.905	0.916	0.895	0.989	3
278	23863052	7.954351	-69.954	-63.844	0.732	0.777	0.687	0.988	4
279	23880688	7.960229	-97.141	-0.305	0.812	0.850	0.773	0.995	4
280	23891733	7.963911	-119.135	119.746	0.901	0.917	0.886	0.985	10
281	23924803	7.974934	-123.412	118.829	0.914	0.926	0.902	0.954	8
282	23964076	7.988025	115.775	-112.109	0.622	0.444	0.799	0.991	2
283	23969846	7.989949	-214.443	235.215	0.729	0.742	0.717	0.746	2
284	24054569	8.018190	124.022	-120.357	0.899	0.893	0.905	0.788	9
285	24063275	8.021092	184.201	-164.040	0.504	0.544	0.465	0.963	2
286	24093541	8.031180	-71.175	62.622	0.870	0.899	0.840	0.992	8
287	24179053	8.059684	-163.734	183.590	0.634	0.580	0.688	0.927	7
288	24184079	8.061360	-135.936	122.495	0.551	0.639	0.462	0.991	2
289	24209163	8.069721	-84.311	-78.201	0.709	0.774	0.644	0.769	5
290	24228165	8.076055	-175.953	177.786	0.540	0.489	0.590	0.992	3
291	24284386	8.094795	-125.550	146.628	0.655	0.790	0.520	0.966	2
292	24307816	8.102605	-125.855	122.495	0.930	0.933	0.928	0.989	9
293	24417094	8.139031	-135.936	132.881	0.867	0.894	0.841	0.957	9
294	24458089	8.152696	-93.170	-85.533	0.733	0.779	0.687	0.965	2
295	24460385	8.153462	40.628	-27.187	0.817	0.760	0.874	0.989	8
296	24521458	8.173819	-104.472	117.608	0.833	0.854	0.811	0.980	9
297	24530061	8.176687	-120.051	105.083	0.931	0.943	0.919	0.964	9
298	24596865	8.198955	-60.789	-69.648	0.678	0.567	0.788	0.986	2
299	24639460	8.213153	-70.565	-62.622	0.729	0.879	0.579	0.990	3
300	24726229	8.242076	84.311	-63.844	0.878	0.865	0.892	0.992	2
301	24815424	8.271808	-79.118	-69.343	0.760	0.873	0.646	0.907	6
302	24929243	8.309748	-72.703	-69.648	0.736	0.828	0.644	0.986	5
303	24947979	8.315993	-119.440	98.974	0.763	0.853	0.672	0.981	5
304	24956290	8.318763	127.383	-124.939	0.912	0.901	0.922	0.993	9
305	25025746	8.341915	-110.887	114.247	0.701	0.824	0.578	0.988	6
306	25086221	8.362074	125.855	-119.440	0.716	0.616	0.816	0.994	3
307	25103339	8.367780	-108.138	112.109	0.731	0.792	0.670	0.979	8
308	25105803	8.368601	233.382	-216.276	0.587	0.740	0.434	0.772	3
309	25109712	8.369904	-159.152	165.567	0.841	0.832	0.850	0.990	9
310	25117197	8.372399	-33.297	-65.677	0.886	0.879	0.892	0.977	8
311	25168268	8.389423	-149.377	159.152	0.878	0.866	0.891	0.968	8
312	25214340	8.404780	-156.403	170.760	0.848	0.847	0.849	0.995	9
313	25243016	8.414339	-92.864	-90.420	0.686	0.758	0.614	0.972	2
314	25281701	8.427234	-96.835	-95.002	0.627	0.635	0.619	0.968	2
315	25299711	8.433237	35.130	-23.216	0.761	0.623	0.899	0.991	6
316	25369382	8.456461	-62.011	-69.037	0.697	0.613	0.781	0.972	4
317	25433300	8.477767	42.461	-23.216	0.795	0.731	0.860	0.995	2
318	25502403	8.500801	-112.720	84.005	0.919	0.926	0.913	0.993	7
319	25516926	8.505642	-159.763	182.979	0.754	0.754	0.754	0.990	9
320	25518329	8.506110	-97.752	-89.809	0.710	0.783	0.637	0.990	3
321	25550082	8.516694	-89.809	-83.089	0.726	0.823	0.630	0.993	4
322	25554605	8.518202	-97.141	-89.809	0.689	0.762	0.616	0.988	5
323	25594145	8.531382	-36.351	-65.371	0.837	0.835	0.838	0.970	4
324	25603299	8.534433	-116.386	126.772	0.842	0.891	0.793	0.989	9
325	25691388	8.563796	171.065	-128.910	0.736	0.671	0.800	0.968	8
326	25726723	8.575574	89.198	-102.639	0.790	0.764	0.815	0.992	5
327	25739704	8.579901	-114.553	126.772	0.833	0.863	0.804	0.991	7
328	25746460	8.582153	-63.233	-11.303	0.628	0.637	0.618	0.964	3
329	25757562	8.585854	-62.011	30.242	0.830	0.902	0.758	0.982	7
330	25764768	8.588256	-144.184	164.956	0.731	0.822	0.641	0.980	3
331	25765170	8.588390	-215.359	234.299	0.752	0.735	0.768	0.978	6
332	25773247	8.591082	123.412	-119.440	0.891	0.883	0.900	0.996	10
333	25779059	8.593020	-98.057	106.000	0.852	0.886	0.819	0.989	9
334	25815146	8.605049	89.504	-109.054	0.793	0.754	0.833	0.992	6
335	25817724	8.605908	184.812	-174.731	0.804	0.791	0.817	0.991	5
336	25882850	8.627617	-169.538	207.111	0.688	0.748	0.629	0.995	7
337	25910673	8.636891	-39.406	19.856	0.824	0.835	0.814	0.978	5
338	25926899	8.642300	-58.346	18.634	0.824	0.845	0.802	0.990	3
339	25955769	8.651923	84.005	-77.285	0.802	0.744	0.860	0.989	2
340	25972851	8.657617	83.089	-81.867	0.829	0.830	0.828	0.993	6
341	25975737	8.658579	-64.455	26.882	0.905	0.935	0.875	0.969	9
342	25992727	8.664242	86.755	-83.394	0.853	0.837	0.870	0.994	3
343	26000982	8.666994	-118.524	106.610	0.754	0.828	0.680	0.985	8
344	26014949	8.671650	-112.720	122.495	0.706	0.817	0.594	0.991	4
345	26016786	8.672262	-97.141	-87.671	0.773	0.825	0.721	0.992	3
346	26019186	8.673062	-139.907	131.965	0.860	0.872	0.848	0.991	9
347	26043485	8.681162	-15.274	-36.962	0.772	0.724	0.820	0.975	2
348	26056393	8.685464	96.224	-100.806	0.831	0.836	0.827	0.993	9
349	26092189	8.697396	-114.553	123.106	0.787	0.862	0.712	0.987	9
350	26095067	8.698356	-106.610	116.997	0.603	0.732	0.473	0.993	4
351	26098515	8.699505	-69.954	-61.095	0.680	0.882	0.478	0.906	3
352	26105523	8.701841	87.060	-85.838	0.829	0.852	0.806	0.991	2
353	26122945	8.707648	-165.261	177.480	0.695	0.812	0.579	0.955	2
354	26123607	8.707869	-69.648	-65.677	0.765	0.861	0.668	0.994	7
355	26162235	8.720745	94.086	-115.469	0.842	0.812	0.873	0.993	5
356	26179789	8.726596	-117.913	124.939	0.899	0.923	0.875	0.993	9
357	26204305	8.734768	233.688	-215.054	0.601	0.710	0.492	0.991	7
358	26206126	8.735375	-96.530	81.562	0.904	0.914	0.894	0.976	7
359	26257232	8.752411	39.101	-24.438	0.824	0.780	0.869	0.780	6
360	26276680	8.758893	-151.210	173.815	0.745	0.828	0.662	0.994	9
361	26278850	8.759617	-111.498	107.832	0.845	0.881	0.808	0.990	9
362	26359281	8.786427	-94.391	-88.893	0.633	0.680	0.586	0.990	2
363	26373139	8.791046	-97.141	111.193	0.573	0.610	0.537	0.977	5
364	26386584	8.795528	-214.748	233.993	0.746	0.740	0.752	0.923	3
365	26398862	8.799621	-36.351	-62.622	0.866	0.872	0.860	0.980	8
366	26411397	8.803799	-62.928	-19.550	0.885	0.920	0.850	0.991	5
367	26413914	8.804638	-8.248	-75.147	0.696	0.520	0.871	0.988	3
368	26461111	8.820370	-157.319	177.175	0.653	0.743	0.563	0.994	4
369	26469990	8.823330	-72.397	-62.928	0.713	0.879	0.547	0.745	3
370	26473469	8.824490	-117.608	127.383	0.858	0.883	0.833	0.992	7
371	26478679	8.826226	-111.804	122.190	0.720	0.814	0.626	0.991	3
372	26597352	8.865784	40.323	-65.677	0.694	0.669	0.720	0.993	2
373	26608989	8.869663	111.498	-107.221	0.666	0.534	0.798	0.990	2
374	26657865	8.885955	-123.412	122.801	0.926	0.930	0.922	0.985	10
375	26696021	8.898674	87.060	-80.340	0.860	0.859	0.862	0.994	2
376	26711741	8.903914	-153.348	136.852	0.668	0.759	0.577	0.980	2
377	26726283	8.908761	-110.276	116.997	0.616	0.826	0.405	0.986	2
378	26738842	8.912947	-65.371	-65.066	0.639	0.684	0.593	0.967	7
379	26746281	8.915427	-93.475	-91.031	0.771	0.785	0.757	0.979	3
380	26749583	8.916528	39.101	-25.965	0.731	0.590	0.872	0.986	2
381	26760417	8.920139	-66.899	-64.150	0.661	0.703	0.619	0.988	4
382	26761303	8.920434	35.740	7.942	0.774	0.787	0.762	0.990	2
383	26762302	8.920767	-161.290	177.786	0.675	0.651	0.699	0.989	5
384	26769935	8.923312	-55.596	-54.069	0.672	0.654	0.690	0.962	7
385	26796548	8.932183	-88.587	-83.700	0.641	0.744	0.538	0.956	2
386	26818523	8.939508	84.922	-107.832	0.796	0.835	0.757	0.972	2
387	26851346	8.950449	175.037	-135.936	0.656	0.517	0.794	0.990	7
388	26857494	8.952498	-163.123	182.063	0.578	0.504	0.652	0.987	3
389	26876402	8.958801	-178.397	179.619	0.510	0.447	0.573	0.994	2
390	26890935	8.963645	-101.112	112.109	0.671	0.756	0.585	0.979	4
391	26943211	8.981070	-59.262	-62.928	0.708	0.623	0.793	0.989	3
392	26945847	8.981949	36.962	-26.271	0.869	0.862	0.877	0.992	2
393	26948720	8.982907	167.705	-140.213	0.746	0.642	0.849	0.975	8
394	26956771	8.985590	98.974	-97.141	0.786	0.757	0.815	0.993	5
395	26994112	8.998037	-33.297	-60.789	0.819	0.855	0.784	0.984	3
396	27011230	9.003743	-98.668	114.247	0.609	0.680	0.538	0.990	3
397	27016417	9.005472	-76.674	-22.605	0.772	0.904	0.640	0.994	5
398	27051973	9.017324	-41.850	19.856	0.866	0.858	0.873	0.991	9
399	27061608	9.020536	235.215	-215.970	0.713	0.784	0.643	0.988	3
400	27061605	9.020535	236.131	-215.054	0.715	0.705	0.726	0.992	4
401	27061736	9.020579	235.521	-220.858	0.753	0.786	0.720	0.971	2
402	27071462	9.023821	-65.982	235.215	0.590	0.599	0.582	0.983	3
403	27088181	9.029394	-95.613	-94.086	0.721	0.732	0.709	0.973	2
404	27150327	9.050109	-98.668	102.639	0.769	0.829	0.710	0.992	3
405	27153403	9.051134	-36.962	-64.455	0.755	0.759	0.750	0.891	2
406	27179894	9.059965	-31.769	-63.233	0.806	0.758	0.855	0.988	2
407	27206169	9.068723	-149.988	171.982	0.570	0.735	0.405	0.990	3
408	27241109	9.080370	-97.752	5.193	0.681	0.736	0.626	0.978	4
409	27255865	9.085288	-66.899	-66.593	0.750	0.789	0.712	0.994	4
410	27275056	9.091685	-36.351	-43.683	0.830	0.865	0.795	0.960	5
411	27277621	9.092540	-149.682	182.979	0.658	0.712	0.603	0.994	2
412	27321352	9.107117	-94.391	-87.671	0.557	0.707	0.408	0.902	2
413	27327603	9.109201	163.429	-146.322	0.788	0.742	0.833	0.979	9
414	27341566	9.113855	172.593	-151.515	0.670	0.521	0.819	0.889	6
415	27346203	9.115401	89.809	-105.083	0.781	0.787	0.775	0.989	2
416	27365927	9.121976	-106.305	35.130	0.763	0.877	0.648	0.991	5
417	27388172	9.129391	-49.792	-67.815	0.810	0.788	0.831	0.963	5
418	27396868	9.132289	80.645	-85.227	0.803	0.820	0.786	0.971	2
419	27425419	9.141806	-19.856	22.605	0.814	0.766	0.862	0.981	4
420	27435601	9.145200	-153.348	167.094	0.714	0.798	0.629	0.994	6
421	27449104	9.149701	-148.155	169.233	0.713	0.774	0.652	0.990	8
422	27498219	9.166073	38.795	-23.827	0.779	0.703	0.855	0.993	5
423	27502050	9.167350	39.712	-71.786	0.906	0.895	0.917	0.993	6
424	27504833	9.168278	140.824	-122.801	0.909	0.915	0.903	0.995	10
425	27514998	9.171666	85.227	-84.616	0.852	0.871	0.833	0.994	6
426	27520283	9.173428	-105.694	107.832	0.740	0.847	0.634	0.947	7
427	27522933	9.174311	-116.997	111.498	0.870	0.894	0.847	0.991	9
428	27552963	9.184321	-96.530	-0.916	0.861	0.832	0.890	0.994	2
429	27574298	9.191433	41.544	-18.634	0.845	0.839	0.851	0.989	2
430	27577432	9.192477	-214.443	233.382	0.817	0.803	0.831	0.975	7
431	27582635	9.194212	-142.962	172.287	0.723	0.805	0.641	0.964	9
432	27610854	9.203618	173.204	-136.241	0.660	0.559	0.762	0.989	4
433	27614318	9.204773	-143.878	129.216	0.855	0.880	0.831	0.995	8
434	27625450	9.208483	-24.132	25.965	0.833	0.833	0.834	0.966	5
435	27687036	9.229012	-56.818	-66.288	0.710	0.577	0.843	0.955	4
436	27689019	9.229673	-162.207	166.483	0.842	0.840	0.843	0.989	8
437	27700831	9.233610	40.934	-25.660	0.873	0.855	0.891	0.994	3
438	27747199	9.249066	-97.141	-87.977	0.716	0.834	0.599	0.993	4
439	27748026	9.249342	-69.954	-67.510	0.700	0.731	0.669	0.994	3
440	27779724	9.259908	-100.196	78.507	0.926	0.931	0.920	0.995	6
441	27823541	9.274514	-214.443	234.910	0.749	0.747	0.751	0.767	3
442	27847871	9.282624	-214.137	231.855	0.727	0.745	0.709	0.989	8
443	27850376	9.283459	-57.429	-62.011	0.670	0.586	0.753	0.954	3
444	27857810	9.285937	126.466	-117.302	0.876	0.863	0.890	0.949	8
445	27878952	9.292984	101.723	-90.115	0.806	0.753	0.860	0.981	2
446	27883221	9.294407	-87.671	-82.783	0.756	0.806	0.705	0.993	5
447	27908461	9.302820	-36.046	-65.677	0.865	0.863	0.866	0.988	9
448	27911520	9.303840	5.804	-44.599	0.680	0.536	0.824	0.988	4
449	27916007	9.305336	-213.526	231.244	0.662	0.660	0.664	0.981	2
450	27922165	9.307388	113.331	-119.746	0.780	0.691	0.868	0.995	4
451	27934595	9.311532	-52.542	-17.717	0.627	0.742	0.511	0.992	2
452	27937766	9.312589	-89.504	-85.533	0.645	0.711	0.578	0.921	2
453	27941073	9.313691	-72.092	33.602	0.922	0.942	0.902	0.991	7
454	27946474	9.315491	57.429	-49.792	0.777	0.692	0.863	0.983	2
455	27969875	9.323292	-71.786	83.089	0.875	0.869	0.881	0.993	3
456	28012851	9.337617	-106.916	114.858	0.796	0.863	0.730	0.972	9
457	28048351	9.349450	-22.911	35.435	0.837	0.820	0.854	0.994	2
458	28071331	9.357110	-68.732	-67.204	0.758	0.769	0.746	0.914	3
459	28076592	9.358864	-97.141	102.334	0.772	0.843	0.701	0.993	3
460	28079030	9.359677	-106.610	113.331	0.633	0.764	0.502	0.984	2
461	28164483	9.388161	-96.224	105.694	0.846	0.878	0.815	0.992	8
462	28169833	9.389944	-57.735	-51.931	0.634	0.632	0.635	0.921	4
463	28190154	9.396718	39.406	-48.265	0.858	0.845	0.871	0.983	2
464	28195377	9.398459	-51.931	-69.037	0.772	0.709	0.835	0.976	7
465	28203445	9.401148	-169.538	176.259	0.709	0.742	0.676	0.985	9
466	28209155	9.403052	41.850	-23.216	0.823	0.795	0.851	0.992	3
467	28215898	9.405299	-14.052	-4.888	0.878	0.856	0.899	0.989	6
468	28230077	9.410026	-61.400	-66.899	0.724	0.632	0.816	0.922	2
469	28239052	9.413017	88.893	-103.250	0.708	0.711	0.706	0.980	2
470	28243014	9.414338	-140.824	121.579	0.922	0.928	0.915	0.992	9
471	28258344	9.419448	-44.294	-46.127	0.839	0.829	0.848	0.990	6
