EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
124	16475172	5.491724	235.826	-217.498	0.786	0.786	0.786	0.993	9
125	16499096	5.499699	226.967	-179.924	0.513	0.536	0.490	0.982	3
126	16542612	5.514204	-123.106	127.383	0.899	0.913	0.885	0.992	9
127	16659909	5.553303	154.875	-146.322	0.828	0.791	0.864	0.977	9
128	16684255	5.561418	-113.025	124.939	0.690	0.832	0.548	0.993	2
129	16864246	5.621415	-158.847	163.429	0.774	0.812	0.736	0.982	8
130	16870345	5.623448	-215.359	234.604	0.765	0.752	0.777	0.951	4
131	16917118	5.639039	-114.553	116.997	0.679	0.833	0.526	0.954	6
132	16940583	5.646861	100.501	-122.190	0.834	0.799	0.868	0.993	3
133	17033390	5.677797	-94.697	-89.809	0.729	0.753	0.705	0.969	5
134	17095249	5.698416	-167.094	173.509	0.798	0.790	0.806	0.992	9
135	17240612	5.746871	-122.190	126.161	0.818	0.842	0.795	0.989	9
136	17359765	5.786588	-97.141	-93.170	0.575	0.656	0.495	0.977	2
137	17487110	5.829037	126.772	-124.022	0.892	0.906	0.879	0.995	9
138	17640738	5.880246	-96.835	-95.308	0.582	0.611	0.552	0.988	2
139	17710785	5.903595	-172.593	182.063	0.797	0.821	0.774	0.986	7
140	17807415	5.935805	110.887	-109.054	0.831	0.821	0.841	0.991	9
141	17837845	5.945948	181.757	-157.014	0.664	0.573	0.755	0.987	2
142	17842754	5.947585	179.008	-166.789	0.793	0.760	0.826	0.995	10
143	17867157	5.955719	-164.956	177.480	0.591	0.574	0.607	0.992	4
144	17878936	5.959645	-109.054	116.997	0.610	0.753	0.468	0.919	2
145	18002799	6.000933	-175.037	189.699	0.614	0.586	0.641	0.990	9
146	18052423	6.017474	40.934	-27.493	0.841	0.800	0.882	0.994	7
147	18203728	6.067909	-161.290	182.979	0.635	0.678	0.591	0.984	8
148	18295164	6.098388	-81.867	88.587	0.824	0.899	0.749	0.987	8
149	18390725	6.130242	87.977	-82.173	0.809	0.789	0.829	0.988	2
150	18408303	6.136101	-111.193	115.775	0.700	0.822	0.577	0.993	3
151	18481286	6.160429	-103.861	112.720	0.638	0.687	0.588	0.985	3
152	18645910	6.215303	-116.997	126.772	0.867	0.896	0.838	0.994	9
153	18766639	6.255546	-102.639	7.637	0.638	0.727	0.549	0.988	3
154	18879261	6.293087	96.835	-114.247	0.824	0.784	0.863	0.991	9
155	18940252	6.313417	101.417	-108.443	0.781	0.716	0.847	0.990	7
156	19078346	6.359449	-148.460	176.259	0.543	0.647	0.439	0.989	2
157	19103639	6.367880	-109.665	123.106	0.733	0.814	0.652	0.980	3
158	19114213	6.371404	184.201	-153.348	0.692	0.656	0.727	0.989	8
159	19122748	6.374249	235.521	236.437	0.582	0.596	0.568	0.989	2
160	19165300	6.388433	180.535	-156.403	0.737	0.629	0.845	0.930	3
161	19167805	6.389268	-116.080	127.077	0.869	0.890	0.848	0.995	9
162	19260377	6.420126	234.299	-33.297	0.706	0.615	0.797	0.912	5
163	19310272	6.436757	-108.749	120.051	0.700	0.796	0.603	0.969	4
164	19394389	6.464796	-154.875	171.371	0.784	0.840	0.729	0.993	9
165	19531167	6.510389	-90.420	95.613	0.828	0.867	0.790	0.991	4
166	19629483	6.543161	-121.579	127.383	0.807	0.864	0.751	0.984	9
167	19632367	6.544122	-25.965	23.522	0.669	0.610	0.729	0.990	2
168	19637612	6.545871	87.977	-84.616	0.851	0.828	0.875	0.989	3
169	19647730	6.549243	-91.337	-84.616	0.697	0.754	0.639	0.908	2
170	19666063	6.555354	-155.486	165.567	0.835	0.841	0.830	0.993	9
171	19671157	6.557052	87.671	-117.913	0.855	0.857	0.853	0.993	9
172	19721968	6.573989	-90.115	83.700	0.915	0.917	0.913	0.989	6
173	19909145	6.636382	-227.273	231.549	0.659	0.575	0.743	0.988	7
174	20019581	6.673194	87.060	-91.031	0.781	0.771	0.792	0.989	5
175	20078883	6.692961	-165.261	182.979	0.716	0.793	0.640	0.986	2
176	20118550	6.706183	-119.746	116.386	0.915	0.930	0.900	0.990	9
177	20242379	6.747460	-142.045	130.132	0.869	0.887	0.851	0.995	9
178	20269635	6.756545	87.060	-88.587	0.849	0.816	0.883	0.990	6
179	20278482	6.759494	100.196	-97.446	0.826	0.801	0.852	0.990	3
180	20283653	6.761218	-157.319	179.313	0.655	0.738	0.573	0.987	2
181	20357945	6.785982	-152.737	166.483	0.811	0.821	0.800	0.989	9
182	20375437	6.791812	-160.985	184.812	0.748	0.805	0.690	0.994	7
183	20403528	6.801176	-214.748	233.993	0.780	0.765	0.796	0.965	4
184	20452865	6.817622	-175.648	184.812	0.698	0.698	0.698	0.990	10
185	20504815	6.834938	-100.806	92.559	0.849	0.885	0.812	0.979	3
186	20583823	6.861274	185.423	-161.901	0.757	0.719	0.795	0.982	6
187	20645267	6.881756	-147.239	164.345	0.796	0.827	0.764	0.982	9
188	20705047	6.901682	88.893	-148.460	0.739	0.760	0.719	0.756	2
189	20753322	6.917774	-155.486	173.815	0.686	0.763	0.609	0.991	9
190	20785494	6.928498	-157.319	167.094	0.789	0.792	0.786	0.991	9
191	20798250	6.932750	11.913	-94.697	0.545	0.409	0.680	0.992	2
192	20812006	6.937335	-160.068	176.870	0.594	0.661	0.527	0.992	3
193	20836052	6.945351	134.103	-112.109	0.850	0.831	0.870	0.993	10
194	20893066	6.964355	-149.682	84.616	0.718	0.661	0.776	0.963	5
195	20946534	6.982178	-96.835	-95.308	0.713	0.736	0.691	0.988	2
196	20949126	6.983042	106.000	-107.221	0.856	0.850	0.862	0.994	8
197	20984192	6.994731	179.924	-156.097	0.740	0.664	0.816	0.946	6
198	21000967	7.000322	-92.253	-89.198	0.692	0.712	0.672	0.980	3
199	21046857	7.015619	-22.911	31.464	0.725	0.675	0.775	0.983	3
200	21121121	7.040374	105.694	-103.861	0.853	0.842	0.863	0.984	9
201	21176344	7.058781	-150.293	169.538	0.655	0.760	0.549	0.990	6
202	21182672	7.060891	-107.832	82.478	0.918	0.915	0.920	0.993	9
203	21188496	7.062832	-212.610	228.800	0.684	0.719	0.649	0.993	9
204	21219838	7.073279	-156.708	183.895	0.695	0.781	0.609	0.992	5
205	21226105	7.075368	84.616	-153.653	0.760	0.759	0.761	0.892	5
206	21264823	7.088274	112.414	-104.472	0.687	0.548	0.825	0.991	5
207	21362415	7.120805	-83.089	85.227	0.829	0.856	0.801	0.993	5
208	21379441	7.126480	85.838	-110.276	0.848	0.866	0.831	0.986	2
209	21502109	7.167370	-88.282	-84.005	0.703	0.732	0.674	0.983	2
210	21529787	7.176596	-162.207	175.342	0.762	0.740	0.785	0.991	7
211	21699117	7.233039	116.080	-116.080	0.784	0.708	0.860	0.990	5
212	21717222	7.239074	-105.389	111.498	0.691	0.767	0.615	0.989	6
213	21730502	7.243501	-117.302	127.383	0.738	0.852	0.625	0.991	3
214	21733383	7.244461	85.227	-109.665	0.822	0.848	0.796	0.988	5
215	21854681	7.284894	-95.308	-90.115	0.767	0.797	0.738	0.989	5
216	21967254	7.322418	86.144	-83.394	0.868	0.869	0.866	0.992	3
217	21973620	7.324540	87.366	-92.864	0.855	0.865	0.846	0.993	5
218	22014870	7.338290	184.201	-161.596	0.740	0.749	0.731	0.978	7
219	22019331	7.339777	86.755	-147.544	0.771	0.780	0.762	0.990	5
220	22102457	7.367486	-29.326	37.879	0.745	0.688	0.802	0.989	3
221	22146566	7.382189	-45.210	24.438	0.883	0.902	0.863	0.967	9
222	22325218	7.441739	85.227	-169.538	0.646	0.750	0.542	0.820	2
223	22400384	7.466795	-121.273	137.769	0.804	0.875	0.733	0.871	6
224	22441696	7.480565	-98.057	-92.559	0.598	0.740	0.456	0.990	3
225	22504369	7.501456	-111.804	117.913	0.700	0.831	0.569	0.993	2
226	22508282	7.502761	-87.366	-80.951	0.734	0.853	0.615	0.782	3
227	22682532	7.560844	-166.178	228.800	0.666	0.731	0.601	0.988	8
228	22702694	7.567565	106.000	-114.247	0.893	0.885	0.900	0.992	9
229	22764581	7.588194	-108.443	106.000	0.781	0.861	0.701	0.990	8
230	22848736	7.616245	-122.495	139.907	0.767	0.861	0.673	0.961	9
231	22938722	7.646241	-98.974	-95.613	0.690	0.730	0.650	0.987	2
232	23005564	7.668521	-94.086	-89.198	0.764	0.778	0.750	0.985	8
233	23027343	7.675781	-96.835	-89.198	0.669	0.720	0.617	0.988	3
234	23045321	7.681774	177.480	-154.264	0.578	0.562	0.593	0.982	3
235	23065996	7.688665	-214.748	233.993	0.832	0.823	0.842	0.957	5
236	23086992	7.695664	168.927	-157.930	0.820	0.822	0.819	0.969	9
237	23247583	7.749194	-118.218	119.440	0.894	0.921	0.866	0.992	9
238	23251038	7.750346	-113.025	118.829	0.742	0.868	0.615	0.992	3
239	23282152	7.760717	-95.613	-90.420	0.734	0.774	0.695	0.971	3
240	23334411	7.778137	-215.665	233.993	0.758	0.746	0.771	0.976	4
241	23346386	7.782129	-215.054	233.993	0.777	0.755	0.799	0.988	4
242	23360880	7.786960	-90.420	-79.118	0.806	0.867	0.746	0.944	2
243	23381115	7.793705	-95.308	83.700	0.884	0.893	0.874	0.993	5
244	23393943	7.797981	-148.460	177.175	0.719	0.792	0.646	0.985	8
245	23496693	7.832231	-49.487	-70.259	0.696	0.582	0.809	0.974	4
246	23523452	7.841151	-131.659	106.305	0.739	0.872	0.606	0.989	3
247	23528008	7.842669	-96.224	93.475	0.883	0.903	0.863	0.967	6
248	23563302	7.854434	-98.668	3.055	0.737	0.827	0.647	0.987	2
249	23567924	7.855975	108.749	-99.890	0.724	0.658	0.789	0.994	2
250	23599325	7.866442	4.888	-43.377	0.823	0.763	0.884	0.994	5
251	23657252	7.885751	125.550	-132.881	0.771	0.689	0.852	0.989	6
252	23723935	7.907978	-80.340	39.406	0.899	0.933	0.865	0.995	8
253	23750335	7.916778	-104.778	80.645	0.911	0.917	0.906	0.993	7
254	23765696	7.921899	-163.429	167.705	0.850	0.852	0.848	0.995	9
255	23777367	7.925789	236.131	-226.051	0.659	0.775	0.544	0.801	10
256	23959805	7.986602	-47.959	10.386	0.909	0.932	0.886	0.996	5
257	23968056	7.989352	-74.841	101.417	0.636	0.774	0.499	0.993	2
258	23970479	7.990160	-157.625	182.674	0.693	0.721	0.664	0.941	5
259	23981769	7.993923	-149.988	144.795	0.704	0.819	0.590	0.970	7
260	23994591	7.998197	-114.553	121.884	0.722	0.840	0.603	0.994	3
261	24014064	8.004688	-148.460	169.233	0.754	0.814	0.695	0.975	9
262	24122836	8.040945	186.034	-165.261	0.612	0.626	0.597	0.987	3
263	24174835	8.058278	-156.403	182.979	0.698	0.713	0.683	0.990	5
264	24182009	8.060670	-172.593	184.201	0.600	0.591	0.608	0.989	2
265	24245440	8.081813	-71.175	-64.455	0.653	0.862	0.443	0.986	2
266	24267448	8.089149	-156.403	182.063	0.568	0.440	0.697	0.989	3
267	24277142	8.092381	-159.152	183.590	0.706	0.707	0.704	0.994	7
268	24293627	8.097876	-76.369	29.631	0.905	0.933	0.876	0.992	3
269	24316421	8.105474	-66.899	38.184	0.833	0.902	0.764	0.988	4
270	24328923	8.109641	-104.472	86.144	0.914	0.924	0.904	0.991	6
271	24354060	8.118020	169.233	-149.377	0.790	0.744	0.837	0.986	6
272	24392653	8.130884	-109.971	117.302	0.795	0.861	0.729	0.983	9
273	24418787	8.139596	-84.311	81.256	0.906	0.900	0.911	0.993	2
274	24422554	8.140851	-98.363	104.167	0.701	0.804	0.599	0.987	8
275	24493494	8.164498	-73.925	95.002	0.752	0.850	0.654	0.992	2
276	24603500	8.201167	-46.738	18.328	0.664	0.709	0.619	0.995	4
277	24668517	8.222839	166.483	-121.579	0.707	0.568	0.846	0.990	5
278	24706230	8.235410	-58.040	16.801	0.808	0.893	0.724	0.984	2
279	24721729	8.240576	-0.611	-47.043	0.875	0.817	0.934	0.994	10
280	24752596	8.250865	179.619	-161.290	0.791	0.806	0.775	0.950	9
281	24788110	8.262703	38.184	-47.654	0.866	0.844	0.888	0.995	6
282	24791764	8.263921	-214.748	233.382	0.790	0.793	0.787	0.842	4
283	24799827	8.266609	121.884	-115.164	0.888	0.879	0.896	0.995	10
284	24820822	8.273607	118.218	-112.720	0.788	0.706	0.870	0.993	9
285	24827679	8.275893	-116.080	124.022	0.874	0.890	0.858	0.993	9
286	24917380	8.305793	-129.216	130.437	0.759	0.805	0.712	0.988	7
287	24921360	8.307120	-159.457	161.596	0.821	0.832	0.811	0.994	9
288	24969593	8.323198	121.579	-113.025	0.862	0.842	0.882	0.992	8
289	25001355	8.333785	-91.948	69.343	0.921	0.944	0.898	0.995	5
290	25042163	8.347388	-160.374	180.841	0.745	0.771	0.719	0.995	8
291	25076440	8.358813	100.806	-113.942	0.850	0.840	0.860	0.977	2
292	25090470	8.363490	125.855	-118.524	0.751	0.654	0.849	0.991	8
293	25093770	8.364590	-209.861	-205.890	0.478	0.528	0.429	0.918	2
294	25121723	8.373908	-152.126	179.313	0.598	0.771	0.425	0.990	4
295	25154063	8.384688	-115.164	113.942	0.676	0.846	0.505	0.988	6
296	25156491	8.385497	-95.613	-91.031	0.708	0.729	0.687	0.959	5
297	25186155	8.395385	-35.435	-62.622	0.863	0.880	0.846	0.941	9
298	25188984	8.396328	-109.360	120.357	0.652	0.775	0.529	0.993	3
299	25220599	8.406866	-132.270	140.824	0.733	0.748	0.718	0.948	7
300	25224595	8.408198	-90.420	-87.060	0.792	0.815	0.769	0.783	2
301	25227054	8.409018	-106.305	107.221	0.623	0.728	0.518	0.994	6
302	25313835	8.437945	101.112	-123.106	0.839	0.801	0.877	0.975	6
303	25319829	8.439943	-51.625	-44.294	0.734	0.758	0.710	0.993	7
304	25532345	8.510782	87.671	-111.804	0.898	0.899	0.896	0.992	7
305	25563660	8.521220	-91.642	-79.729	0.668	0.841	0.494	0.980	2
306	25563920	8.521307	-148.155	179.313	0.646	0.717	0.576	0.966	4
307	25587134	8.529045	61.400	-69.954	0.841	0.795	0.887	0.990	2
308	25632673	8.544224	-148.460	161.901	0.827	0.832	0.823	0.993	9
309	25641227	8.547076	-200.086	181.757	0.800	0.792	0.809	0.994	10
310	25651951	8.550650	92.253	-110.276	0.663	0.676	0.651	0.948	3
311	25728875	8.576292	-46.738	-20.467	0.802	0.792	0.812	0.992	3
312	25730070	8.576690	-167.094	168.316	0.647	0.615	0.679	0.993	5
313	25762220	8.587407	126.772	-117.608	0.793	0.720	0.866	0.993	5
314	25765348	8.588449	-156.708	173.815	0.759	0.814	0.705	0.973	7
315	25782542	8.594181	-146.933	172.593	0.787	0.808	0.765	0.984	9
316	25817135	8.605712	-88.282	-79.729	0.760	0.826	0.693	0.992	2
317	25842208	8.614069	-163.734	178.702	0.634	0.577	0.691	0.993	5
318	25855491	8.618497	-114.553	125.855	0.766	0.832	0.700	0.991	7
319	25882308	8.627436	-38.184	-57.124	0.903	0.914	0.891	0.988	9
320	25908747	8.636249	-149.988	175.953	0.730	0.811	0.649	0.982	5
321	25959537	8.653179	-95.002	93.781	0.736	0.878	0.594	0.992	3
322	25983249	8.661083	92.559	-94.697	0.816	0.820	0.812	0.990	3
323	26022383	8.674128	88.282	-132.576	0.839	0.851	0.827	0.936	9
324	26033720	8.677907	85.838	-87.060	0.792	0.847	0.737	0.965	2
325	26085568	8.695189	-35.130	-67.204	0.864	0.850	0.879	0.982	7
326	26089901	8.696634	-60.178	-68.732	0.636	0.483	0.789	0.983	2
327	26126650	8.708883	-25.354	24.743	0.804	0.779	0.829	0.992	5
328	26136034	8.712011	-214.748	234.299	0.805	0.815	0.795	0.982	5
329	26190460	8.730153	-113.636	126.772	0.762	0.849	0.674	0.988	8
330	26210590	8.736863	97.141	-110.582	0.823	0.799	0.846	0.995	9
331	26257963	8.752654	-73.008	30.853	0.844	0.894	0.793	0.993	2
332	26266319	8.755440	-150.599	160.068	0.816	0.838	0.795	0.994	7
333	26293418	8.764473	-157.930	175.648	0.796	0.792	0.799	0.987	5
334	26331838	8.777279	-95.613	-89.504	0.666	0.711	0.621	0.980	3
335	26345854	8.781951	85.838	-99.279	0.853	0.885	0.820	0.996	2
336	26353702	8.784567	-66.593	21.994	0.927	0.941	0.913	0.901	7
337	26369346	8.789782	-34.519	-61.706	0.907	0.913	0.900	0.995	9
338	26381345	8.793782	179.619	-157.014	0.736	0.684	0.788	0.991	3
339	26391106	8.797035	-25.660	33.297	0.770	0.736	0.805	0.989	4
340	26430704	8.810235	-157.319	176.259	0.762	0.787	0.738	0.985	8
341	26440103	8.813368	41.544	-26.271	0.705	0.604	0.807	0.980	3
342	26445907	8.815302	-121.884	126.161	0.882	0.888	0.875	0.986	9
343	26458133	8.819378	-104.167	80.951	0.918	0.917	0.918	0.991	8
344	26464458	8.821486	116.080	-113.025	0.756	0.666	0.847	0.983	5
345	26485747	8.828582	175.648	-148.766	0.597	0.434	0.760	0.983	2
346	26502513	8.834171	-34.519	-60.178	0.797	0.850	0.745	0.993	6
347	26516739	8.838913	182.979	-153.653	0.644	0.601	0.687	0.968	6
348	26528466	8.842822	-162.512	184.506	0.678	0.716	0.639	0.989	8
349	26547180	8.849060	171.676	-153.348	0.848	0.855	0.841	0.992	9
350	26579708	8.859903	-96.835	-85.227	0.731	0.806	0.657	0.987	7
351	26646290	8.882097	40.628	-26.576	0.775	0.687	0.864	0.979	2
352	26653929	8.884643	87.671	-87.060	0.807	0.785	0.830	0.993	5
353	26673086	8.891029	-170.760	190.616	0.723	0.777	0.669	0.992	8
354	26697426	8.899142	-85.838	-77.285	0.813	0.870	0.756	0.945	3
355	26709623	8.903208	137.158	-135.630	0.875	0.860	0.891	0.992	9
356	26724348	8.908116	-113.331	120.968	0.716	0.851	0.581	0.991	4
357	26725602	8.908534	-93.781	-80.951	0.733	0.875	0.592	0.988	4
358	26744638	8.914879	99.279	-94.086	0.688	0.564	0.812	0.951	2
359	26750753	8.916918	166.178	-164.651	0.812	0.839	0.785	0.991	8
360	26764970	8.921657	-157.930	177.175	0.688	0.723	0.652	0.991	4
361	26804022	8.934674	-162.512	180.230	0.685	0.751	0.620	0.994	8
362	26810120	8.936707	-104.778	96.835	0.854	0.891	0.816	0.990	6
363	26829913	8.943304	84.005	-80.034	0.854	0.861	0.848	0.988	2
