EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
95	15758592	5.252864	233.993	-215.665	0.761	0.781	0.741	0.701	8
96	15798167	5.266056	-195.503	228.189	0.531	0.485	0.576	0.992	3
97	15914633	5.304878	-157.930	174.731	0.743	0.829	0.657	0.989	5
98	16051068	5.350356	-158.236	181.146	0.637	0.643	0.631	0.735	9
99	16195001	5.398334	-128.299	98.057	0.588	0.515	0.661	0.920	3
100	16221721	5.407240	-109.360	98.668	0.743	0.845	0.641	0.992	2
101	16284649	5.428216	-32.380	-65.677	0.754	0.780	0.729	0.993	5
102	16320117	5.440039	-115.164	122.190	0.770	0.853	0.688	0.991	9
103	16464615	5.488205	-154.264	166.178	0.661	0.817	0.505	0.984	5
104	16473401	5.491134	-111.804	116.997	0.730	0.847	0.613	0.990	6
105	16504214	5.501405	-145.100	128.299	0.644	0.753	0.535	0.987	2
106	16571843	5.523948	100.806	-127.077	0.850	0.842	0.858	0.993	7
107	16632777	5.544259	-155.792	172.287	0.685	0.695	0.675	0.988	8
108	16733591	5.577864	-88.587	-81.562	0.606	0.728	0.483	0.995	2
109	16825431	5.608477	-149.377	144.795	0.730	0.825	0.634	0.991	8
110	16856619	5.618873	-156.097	174.426	0.759	0.820	0.699	0.989	8
111	16888901	5.629634	-110.276	116.080	0.621	0.785	0.457	0.994	2
112	16906786	5.635595	-107.221	118.524	0.582	0.702	0.462	0.991	2
113	16911308	5.637103	180.535	-154.570	0.595	0.519	0.671	0.862	3
114	17039117	5.679706	43.988	-26.576	0.731	0.574	0.888	0.980	2
115	17116982	5.705661	-95.613	-94.391	0.584	0.619	0.549	0.945	2
116	17154212	5.718071	-147.544	167.705	0.824	0.838	0.810	0.989	9
117	17163830	5.721277	-135.325	94.697	0.699	0.693	0.706	0.891	6
118	17192342	5.730781	-127.077	125.855	0.658	0.764	0.551	0.994	2
119	17199104	5.733035	-155.181	170.760	0.689	0.797	0.581	0.994	9
120	17245208	5.748403	-87.366	33.297	0.876	0.910	0.842	0.964	2
121	17321550	5.773850	-167.094	178.702	0.538	0.528	0.548	0.988	2
122	17345286	5.781762	-95.919	-89.504	0.747	0.776	0.718	0.988	7
123	17368804	5.789601	-97.446	-89.809	0.671	0.798	0.545	0.979	4
124	17570802	5.856934	-116.691	108.138	0.815	0.880	0.750	0.978	9
125	17638440	5.879480	114.858	-113.636	0.847	0.831	0.862	0.992	10
126	17731536	5.910512	-133.798	127.994	0.802	0.850	0.754	0.994	9
127	17734910	5.911637	233.077	-216.276	0.591	0.695	0.488	0.988	9
128	17788854	5.929618	-101.112	110.582	0.685	0.720	0.651	0.994	5
129	17833136	5.944379	-141.435	127.994	0.892	0.906	0.879	0.993	10
130	17874473	5.958158	-159.152	180.535	0.692	0.743	0.640	0.994	7
131	17974778	5.991593	-113.636	98.668	0.894	0.906	0.882	0.992	9
132	18000996	6.000332	184.201	-159.152	0.826	0.818	0.834	0.964	9
133	18059790	6.019930	-159.152	177.175	0.603	0.706	0.500	0.953	2
134	18153140	6.051047	-106.000	116.691	0.557	0.699	0.415	0.980	2
135	18192746	6.064249	174.731	-150.904	0.702	0.642	0.762	0.986	7
136	18219652	6.073217	-157.319	179.619	0.780	0.836	0.724	0.994	8
137	18242002	6.080667	-160.679	165.261	0.868	0.845	0.891	0.986	9
138	18295949	6.098650	-160.985	177.175	0.613	0.653	0.573	0.981	2
139	18346959	6.115653	-153.959	172.898	0.752	0.828	0.676	0.995	9
140	18357345	6.119115	175.648	-146.628	0.749	0.666	0.831	0.978	2
141	18367837	6.122612	-92.864	-89.809	0.669	0.686	0.652	0.748	3
142	18464400	6.154800	-214.137	235.215	0.776	0.763	0.788	0.988	8
143	18540471	6.180157	-157.930	171.371	0.762	0.814	0.711	0.987	8
144	18652738	6.217579	-189.088	223.607	0.525	0.508	0.541	0.986	9
145	18670205	6.223402	35.740	-24.438	0.859	0.832	0.886	0.994	9
146	18678297	6.226099	-214.443	234.910	0.818	0.826	0.810	0.915	6
147	18700618	6.233539	-91.948	-86.144	0.648	0.709	0.587	0.941	2
148	18731725	6.243908	109.054	-106.610	0.715	0.627	0.803	0.994	5
149	18769702	6.256567	-31.769	-62.622	0.762	0.784	0.741	0.986	4
150	18924979	6.308326	-66.288	-65.371	0.706	0.718	0.693	0.989	3
151	18943284	6.314428	-153.653	152.126	0.816	0.846	0.787	0.994	8
152	18967606	6.322535	-157.319	178.702	0.513	0.552	0.473	0.989	2
153	19004094	6.334698	233.993	-219.941	0.626	0.725	0.528	0.777	3
154	19107683	6.369228	180.841	-176.259	0.690	0.784	0.597	0.991	6
155	19114447	6.371482	-175.648	184.506	0.625	0.584	0.665	0.951	4
156	19134337	6.378112	-154.264	173.509	0.778	0.804	0.753	0.993	8
157	19248177	6.416059	-95.002	-90.115	0.690	0.705	0.676	0.990	6
158	19251276	6.417092	-154.875	163.429	0.865	0.854	0.876	0.993	9
159	19361813	6.453938	-113.636	127.077	0.742	0.859	0.625	0.986	8
160	19398843	6.466281	-89.198	-83.394	0.781	0.835	0.727	0.704	7
161	19475516	6.491839	-117.608	126.466	0.715	0.845	0.584	0.983	2
162	19524985	6.508328	84.616	-82.783	0.831	0.807	0.854	0.993	3
163	19573871	6.524624	84.922	-78.812	0.828	0.808	0.848	0.992	2
164	19583171	6.527724	-156.403	172.593	0.748	0.800	0.696	0.990	8
165	19627674	6.542558	-155.792	174.426	0.614	0.733	0.496	0.991	5
166	19709135	6.569712	-155.792	169.538	0.717	0.803	0.632	0.987	8
167	19721392	6.573797	-160.068	178.397	0.666	0.666	0.667	0.993	3
168	19797035	6.599012	233.077	-213.526	0.657	0.699	0.615	0.782	3
169	19859835	6.619945	231.244	-207.722	0.646	0.766	0.526	0.927	3
170	20015817	6.671939	-77.285	-69.648	0.648	0.868	0.427	0.978	2
171	20066483	6.688828	-133.187	98.057	0.670	0.623	0.718	0.978	2
172	20091103	6.697034	-177.786	188.478	0.713	0.678	0.748	0.980	9
173	20142965	6.714322	-68.732	-65.066	0.687	0.757	0.616	0.979	2
174	20162710	6.720903	-165.567	174.426	0.760	0.736	0.783	0.992	6
175	20230834	6.743611	-171.371	181.757	0.778	0.803	0.752	0.990	10
176	20286334	6.762111	-116.691	115.164	0.889	0.931	0.847	0.993	9
177	20288792	6.762931	-120.357	114.553	0.924	0.936	0.911	0.961	9
178	20371969	6.790656	83.394	-77.285	0.838	0.834	0.842	0.993	2
179	20425973	6.808658	-108.138	115.775	0.685	0.803	0.566	0.992	4
180	20481432	6.827144	-151.821	138.380	0.789	0.857	0.720	0.978	7
181	20527187	6.842396	179.619	-155.181	0.664	0.528	0.799	0.933	4
182	20663045	6.887682	-97.446	-92.253	0.655	0.719	0.590	0.991	2
183	20703490	6.901163	-156.708	172.898	0.703	0.787	0.619	0.992	8
184	20716064	6.905355	-165.872	179.313	0.502	0.593	0.411	0.980	2
185	20798937	6.932979	-155.792	176.564	0.556	0.622	0.489	0.965	2
186	20913685	6.971228	115.164	-113.942	0.840	0.784	0.895	0.995	9
187	21008885	7.002962	-135.630	140.824	0.703	0.833	0.573	0.995	9
188	21070234	7.023411	-163.429	173.509	0.768	0.773	0.764	0.991	6
189	21147850	7.049283	127.994	-122.801	0.892	0.864	0.919	0.992	10
190	21180583	7.060194	-87.366	75.147	0.895	0.924	0.866	0.995	4
191	21183070	7.061023	-67.204	32.686	0.720	0.814	0.626	0.989	2
192	21199813	7.066604	189.088	-164.956	0.568	0.532	0.603	0.768	3
193	21240919	7.080306	-110.887	121.884	0.695	0.814	0.576	0.986	8
194	21308919	7.102973	-76.979	-68.121	0.775	0.890	0.660	0.963	3
195	21337817	7.112606	147.849	-152.432	0.849	0.834	0.864	0.991	8
196	21342011	7.114004	-112.414	122.495	0.745	0.849	0.641	0.978	5
197	21380483	7.126828	84.616	-98.974	0.782	0.828	0.737	0.956	3
198	21406904	7.135635	105.083	-118.218	0.923	0.910	0.936	0.994	9
199	21428899	7.142966	-114.858	119.746	0.860	0.896	0.824	0.994	9
200	21437801	7.145934	-54.069	34.213	0.824	0.854	0.794	0.981	8
201	21497301	7.165767	-118.524	127.383	0.717	0.815	0.620	0.977	2
202	21565156	7.188385	-148.155	127.383	0.574	0.717	0.431	0.974	3
203	21598347	7.199449	-119.746	108.749	0.598	0.668	0.529	0.991	2
204	21617889	7.205963	-87.671	4.888	0.734	0.786	0.681	0.990	3
205	21716165	7.238722	-141.129	128.910	0.887	0.914	0.861	0.990	10
206	21723606	7.241202	-126.161	126.161	0.704	0.856	0.552	0.977	5
207	21789344	7.263115	-61.400	-70.565	0.730	0.632	0.827	0.852	4
208	21835494	7.278498	-101.723	6.415	0.672	0.733	0.612	0.993	4
209	21840805	7.280268	-117.302	127.994	0.745	0.854	0.637	0.993	6
210	21848020	7.282673	228.495	-176.870	0.595	0.632	0.557	0.917	2
211	21901698	7.300566	184.201	-160.679	0.754	0.766	0.741	0.990	4
212	21947148	7.315716	-89.809	-79.118	0.819	0.882	0.756	0.993	2
213	21989990	7.329997	89.504	-127.994	0.824	0.797	0.851	0.992	2
214	21993490	7.331163	-148.460	207.111	0.586	0.695	0.477	0.992	2
215	22015739	7.338580	117.608	-124.939	0.659	0.499	0.819	0.987	2
216	22098982	7.366327	-160.679	173.204	0.721	0.831	0.611	0.993	7
217	22122894	7.374298	-147.239	161.290	0.796	0.843	0.748	0.994	9
218	22136698	7.378899	117.608	-113.942	0.826	0.792	0.861	0.994	8
219	22139780	7.379927	-91.948	-1.222	0.863	0.853	0.873	0.991	2
220	22276443	7.425481	-153.043	175.342	0.661	0.772	0.550	0.994	8
221	22277963	7.425988	-220.552	233.077	0.722	0.665	0.778	0.993	9
222	22297620	7.432540	-115.164	124.633	0.724	0.838	0.610	0.994	8
223	22325099	7.441700	-154.875	176.259	0.687	0.741	0.634	0.990	5
224	22424713	7.474904	-177.175	184.812	0.529	0.469	0.590	0.990	2
225	22456713	7.485571	6.109	-46.127	0.671	0.558	0.784	0.993	2
226	22516515	7.505505	85.227	-75.147	0.789	0.770	0.807	0.983	2
227	22542211	7.514070	-82.783	80.951	0.827	0.895	0.759	0.995	2
228	22578997	7.526332	-171.982	181.146	0.589	0.567	0.612	0.987	5
229	22632863	7.544288	-215.359	234.299	0.809	0.824	0.794	0.851	6
230	22647093	7.549031	90.726	-82.783	0.857	0.863	0.851	0.952	2
231	22651514	7.550505	173.204	-149.071	0.827	0.814	0.840	0.988	9
232	22662056	7.554019	146.322	-138.074	0.845	0.811	0.880	0.968	10
233	22795155	7.598385	120.357	-126.466	0.921	0.923	0.919	0.992	10
234	22814345	7.604782	-164.040	184.201	0.639	0.610	0.669	0.956	8
235	22958266	7.652755	-91.031	9.775	0.697	0.732	0.662	0.984	2
236	23010196	7.670065	168.316	-175.037	0.537	0.518	0.557	0.991	3
237	23034792	7.678264	-110.887	117.302	0.843	0.878	0.807	0.993	9
238	23040241	7.680080	175.342	-147.544	0.708	0.603	0.812	0.993	3
239	23101194	7.700398	180.230	-156.097	0.723	0.664	0.782	0.955	4
240	23162485	7.720828	182.979	-157.930	0.538	0.529	0.546	0.882	2
241	23292113	7.764038	184.506	-164.345	0.619	0.720	0.517	0.992	2
242	23311080	7.770360	106.000	-124.633	0.860	0.851	0.870	0.994	10
243	23374585	7.791528	108.749	-109.665	0.791	0.745	0.838	0.986	2
244	23382783	7.794261	-214.443	234.910	0.804	0.792	0.815	0.991	7
245	23414333	7.804778	-74.841	76.063	0.887	0.903	0.871	0.993	5
246	23434798	7.811599	111.804	-111.193	0.783	0.704	0.861	0.958	8
247	23440318	7.813439	83.089	-68.426	0.869	0.852	0.887	0.985	2
248	23464100	7.821367	98.363	-109.360	0.800	0.753	0.847	0.987	4
249	23502203	7.834068	-107.527	107.832	0.815	0.856	0.775	0.993	7
250	23507125	7.835708	165.872	-147.544	0.815	0.788	0.841	0.986	8
251	23521443	7.840481	111.193	-108.443	0.740	0.729	0.751	0.992	7
252	23704784	7.901595	-162.512	178.397	0.719	0.772	0.665	0.975	8
253	23728046	7.909349	86.144	-95.919	0.804	0.825	0.783	0.981	3
254	23758294	7.919431	-156.097	175.953	0.641	0.692	0.590	0.991	6
255	23773976	7.924659	-94.697	-90.115	0.741	0.755	0.728	0.981	3
256	23775645	7.925215	-186.339	190.310	0.684	0.621	0.746	0.984	5
257	23838043	7.946014	59.567	-68.121	0.852	0.809	0.895	0.993	2
258	23839949	7.946650	-110.887	126.161	0.670	0.780	0.560	0.976	3
259	24017586	8.005862	-95.613	-92.559	0.729	0.746	0.711	0.759	4
260	24034335	8.011445	-84.311	-77.896	0.769	0.848	0.690	0.932	2
261	24083557	8.027852	123.412	-115.469	0.843	0.804	0.882	0.993	9
262	24132599	8.044200	90.726	-105.389	0.843	0.852	0.833	0.995	7
263	24137101	8.045700	-154.570	180.535	0.664	0.718	0.611	0.989	5
264	24180623	8.060208	-161.290	80.645	0.815	0.750	0.880	0.936	5
265	24204183	8.068061	-108.443	115.775	0.622	0.737	0.507	0.991	3
266	24238668	8.079556	84.616	-130.743	0.817	0.856	0.778	0.988	5
267	24254828	8.084943	-10.386	-48.876	0.798	0.723	0.873	0.989	5
268	24305144	8.101715	-169.233	179.313	0.693	0.687	0.700	0.990	7
269	24315382	8.105127	91.642	-91.642	0.889	0.890	0.888	0.993	8
270	24412274	8.137425	-71.175	-66.593	0.740	0.839	0.642	0.990	3
271	24416051	8.138684	-159.152	177.786	0.507	0.564	0.450	0.942	4
272	24444877	8.148292	-87.671	76.979	0.886	0.904	0.868	0.992	3
273	24463968	8.154656	-89.809	-86.144	0.767	0.790	0.745	0.972	2
274	24472513	8.157504	-86.755	93.170	0.909	0.917	0.902	0.990	6
275	24499437	8.166479	-105.083	-0.916	0.849	0.871	0.827	0.917	3
276	24541912	8.180637	127.383	-115.775	0.861	0.835	0.886	0.994	8
277	24543638	8.181213	-153.653	152.126	0.707	0.826	0.587	0.985	5
278	24568512	8.189504	-69.648	-65.982	0.727	0.826	0.628	0.776	2
279	24601045	8.200348	-111.498	127.383	0.803	0.855	0.751	0.990	7
280	24603544	8.201181	86.449	-99.890	0.849	0.875	0.822	0.991	2
281	24629613	8.209871	-213.221	-208.639	0.606	0.627	0.584	0.991	2
282	24668328	8.222776	-64.761	-57.735	0.717	0.768	0.667	0.991	2
283	24687832	8.229277	-68.426	233.382	0.616	0.814	0.418	0.990	2
284	24794390	8.264797	-172.287	168.622	0.852	0.832	0.872	0.989	9
285	24874457	8.291486	-211.388	-208.333	0.551	0.561	0.542	0.965	2
286	24884608	8.294869	235.215	-211.083	0.588	0.683	0.494	0.990	9
287	24897031	8.299010	-65.982	14.968	0.843	0.908	0.778	0.990	6
288	24969285	8.323095	-77.285	87.366	0.899	0.921	0.877	0.993	3
289	24972553	8.324184	-154.570	177.480	0.565	0.643	0.487	0.971	2
290	24993706	8.331235	-116.997	124.939	0.886	0.905	0.866	0.987	9
291	25040414	8.346805	120.051	-117.913	0.867	0.851	0.883	0.994	9
292	25049569	8.349856	-66.899	35.740	0.935	0.941	0.929	0.995	8
293	25058133	8.352711	183.590	-156.403	0.758	0.712	0.803	0.992	9
294	25105888	8.368629	-163.429	179.924	0.721	0.768	0.674	0.995	9
295	25133227	8.377742	-113.636	117.608	0.829	0.888	0.770	0.986	8
296	25204847	8.401616	112.414	-115.775	0.835	0.782	0.887	0.993	9
297	25293215	8.431072	28.409	-32.380	0.889	0.888	0.891	0.995	9
298	25302452	8.434151	-116.386	126.772	0.871	0.887	0.854	0.988	10
299	25355931	8.451977	182.979	-161.596	0.598	0.512	0.684	0.913	2
300	25366926	8.455642	115.469	-122.190	0.866	0.842	0.890	0.993	9
301	25377115	8.459038	102.945	-106.916	0.784	0.748	0.820	0.990	7
302	25386978	8.462326	-63.844	45.210	0.938	0.946	0.931	0.991	9
303	25397455	8.465818	-97.446	-96.530	0.487	0.558	0.416	0.968	2
304	25474846	8.491615	-29.631	-46.127	0.588	0.476	0.700	0.957	2
305	25481148	8.493716	-131.965	116.080	0.552	0.592	0.511	0.988	2
306	25496570	8.498857	-96.530	59.567	0.893	0.880	0.905	0.991	2
307	25520618	8.506873	-121.884	137.769	0.781	0.852	0.710	0.990	7
308	25529363	8.509788	-36.962	-67.510	0.705	0.632	0.778	0.983	3
309	25533318	8.511106	-145.406	170.760	0.696	0.784	0.608	0.992	9
310	25578294	8.526098	-72.092	-67.510	0.807	0.852	0.761	0.995	4
311	25607799	8.535933	84.311	-97.752	0.767	0.752	0.783	0.977	2
312	25648171	8.549390	-96.530	-88.587	0.705	0.758	0.653	0.987	6
313	25681639	8.560546	-215.054	234.604	0.820	0.803	0.837	0.987	9
314	25755872	8.585291	-116.997	112.109	0.692	0.830	0.554	0.985	3
315	25773190	8.591063	-96.530	-91.948	0.668	0.720	0.617	0.980	7
316	25778649	8.592883	-98.363	109.665	0.888	0.909	0.867	0.985	8
317	25785365	8.595122	30.853	-24.438	0.868	0.861	0.875	0.983	6
318	25790168	8.596723	-155.792	167.705	0.811	0.828	0.793	0.985	9
319	25854607	8.618202	-107.221	103.861	0.730	0.831	0.629	0.990	5
320	25859257	8.619752	-108.138	115.164	0.733	0.837	0.628	0.968	6
321	25875883	8.625294	169.538	-141.740	0.555	0.402	0.708	0.960	3
322	25882923	8.627641	-214.748	233.993	0.732	0.750	0.714	0.945	6
323	25908083	8.636028	-84.922	-23.522	0.748	0.887	0.608	0.991	2
324	25938181	8.646060	85.533	-86.755	0.857	0.858	0.856	0.991	6
325	25961037	8.653679	39.712	-27.493	0.837	0.795	0.879	0.993	7
326	25975976	8.658659	-83.394	85.533	0.929	0.932	0.925	0.994	3
327	25982149	8.660716	-157.930	237.353	0.700	0.785	0.615	0.988	5
328	25991105	8.663702	-102.639	111.193	0.680	0.749	0.610	0.991	6
329	26007959	8.669320	123.717	-119.135	0.825	0.765	0.885	0.993	7
330	26035151	8.678384	-114.247	125.855	0.757	0.864	0.650	0.986	7
331	26056603	8.685534	88.587	-107.221	0.837	0.855	0.819	0.989	3
332	26103234	8.701078	-117.302	125.244	0.666	0.824	0.508	0.992	3
333	26106046	8.702015	88.893	-102.334	0.769	0.798	0.740	0.991	2
334	26126468	8.708823	183.590	-156.097	0.783	0.741	0.825	0.989	10
335	26178432	8.726144	91.642	-74.841	0.857	0.860	0.853	0.991	2
336	26182660	8.727553	-83.089	26.882	0.913	0.933	0.894	0.993	6
337	26250889	8.750296	133.798	-140.518	0.887	0.889	0.885	0.991	9
338	26253956	8.751319	123.717	-120.051	0.869	0.850	0.888	0.991	9
339	26259312	8.753104	93.170	-86.755	0.798	0.805	0.791	0.976	2
340	26275589	8.758530	-167.094	179.313	0.695	0.676	0.715	0.993	4
341	26311371	8.770457	-128.910	128.299	0.890	0.909	0.872	0.991	9
342	26344630	8.781543	88.282	-107.527	0.833	0.857	0.809	0.959	2
343	26363061	8.787687	-37.573	-57.429	0.846	0.824	0.868	0.978	6
344	26375198	8.791733	-156.403	162.512	0.865	0.857	0.874	0.992	9
345	26383809	8.794603	34.519	-18.328	0.858	0.853	0.863	0.989	7
346	26389947	8.796649	112.109	-123.717	0.841	0.813	0.870	0.991	7
347	26441703	8.813901	82.783	-107.221	0.707	0.704	0.711	0.788	2
348	26450893	8.816964	120.357	-109.054	0.711	0.597	0.825	0.971	2
349	26457407	8.819136	-215.970	235.521	0.839	0.838	0.839	0.977	9
350	26477429	8.825810	-133.798	130.437	0.915	0.930	0.900	0.995	10
351	26497893	8.832631	-113.942	120.051	0.783	0.876	0.689	0.992	6
352	26520442	8.840147	-91.948	105.389	0.735	0.796	0.673	0.992	5
353	26564467	8.854822	-215.359	234.604	0.800	0.842	0.758	0.980	6
354	26579076	8.859692	-84.005	100.501	0.762	0.906	0.618	0.995	4
355	26583443	8.861148	-96.835	-91.031	0.701	0.733	0.668	0.989	5
356	26604223	8.868074	121.273	-114.247	0.882	0.886	0.877	0.995	10
357	26617859	8.872620	-61.400	-69.954	0.692	0.583	0.802	0.929	5
358	26624436	8.874812	-214.443	234.299	0.764	0.760	0.768	0.951	7
359	26633801	8.877934	117.913	-113.942	0.638	0.454	0.821	0.961	2
360	26650539	8.883513	-158.236	176.259	0.722	0.749	0.695	0.994	7
361	26686344	8.895448	-206.806	182.979	0.700	0.634	0.766	0.994	8
362	26692230	8.897410	-96.835	-85.838	0.761	0.789	0.732	0.989	5
363	26695968	8.898656	106.916	-106.305	0.726	0.706	0.745	0.979	2
