EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
84	11601305	3.867102	-175.953	180.535	0.604	0.527	0.680	0.989	3
85	11765882	3.921961	-121.884	106.916	0.834	0.882	0.786	0.927	5
86	11887930	3.962643	-116.997	118.829	0.836	0.885	0.787	0.992	9
87	11924462	3.974821	234.299	-215.665	0.742	0.779	0.704	0.960	5
88	12034838	4.011613	-151.515	144.184	0.893	0.886	0.899	0.995	8
89	12093214	4.031071	-158.541	143.878	0.826	0.899	0.752	0.994	8
90	12114396	4.038132	-159.763	228.495	0.708	0.796	0.620	0.987	9
91	12372927	4.124309	85.227	-91.337	0.805	0.804	0.806	0.982	3
92	12565880	4.188627	-153.043	175.953	0.734	0.790	0.677	0.992	4
93	12623192	4.207731	-174.426	184.201	0.626	0.575	0.677	0.970	8
94	12856920	4.285640	-157.625	170.149	0.680	0.764	0.597	0.994	8
95	12946403	4.315468	87.060	-86.449	0.829	0.795	0.864	0.989	4
96	13100849	4.366950	-155.181	177.175	0.746	0.809	0.683	0.988	4
97	13168048	4.389349	-168.316	184.201	0.679	0.722	0.635	0.993	8
98	13222333	4.407444	-116.691	115.775	0.479	0.472	0.486	0.970	2
99	13322313	4.440771	-126.466	145.406	0.838	0.873	0.803	0.994	9
100	13368976	4.456325	-173.509	184.201	0.586	0.513	0.660	0.983	7
101	13485440	4.495147	-163.123	180.230	0.722	0.746	0.699	0.988	8
102	13514286	4.504762	-116.691	127.994	0.841	0.880	0.801	0.994	9
103	13586507	4.528836	100.501	-121.884	0.833	0.803	0.863	0.992	7
104	13632552	4.544184	123.717	-115.775	0.846	0.807	0.885	0.990	10
105	13647190	4.549063	85.838	-113.942	0.829	0.821	0.836	0.992	6
106	13728515	4.576172	-114.553	138.074	0.673	0.842	0.504	0.980	5
107	13917222	4.639074	-97.446	-90.420	0.608	0.723	0.493	0.987	2
108	14052105	4.684035	-77.285	99.279	0.818	0.905	0.730	0.987	6
109	14178920	4.726307	-108.443	105.083	0.887	0.915	0.859	0.991	9
110	14391623	4.797208	168.316	-146.628	0.662	0.539	0.785	0.987	4
111	14396155	4.798718	98.668	-107.527	0.865	0.861	0.870	0.994	9
112	14543108	4.847703	-215.054	233.993	0.771	0.773	0.768	0.991	7
113	14822206	4.940735	184.201	-153.653	0.822	0.817	0.826	0.991	9
114	14834309	4.944770	-108.443	118.524	0.775	0.854	0.695	0.990	9
115	14838946	4.946315	-166.178	175.953	0.542	0.589	0.495	0.990	3
116	14888062	4.962687	-83.089	8.553	0.812	0.898	0.727	0.990	2
117	14939609	4.979870	-157.625	179.619	0.599	0.672	0.527	0.989	3
118	15005107	5.001702	-48.570	18.023	0.921	0.923	0.918	0.991	9
119	15024956	5.008319	-145.711	174.731	0.690	0.806	0.573	0.983	7
120	15101650	5.033883	-139.602	179.008	0.545	0.610	0.481	0.981	5
121	15275792	5.091931	-152.432	178.091	0.754	0.821	0.686	0.985	8
122	15365320	5.121773	-159.457	179.619	0.732	0.817	0.647	0.991	3
123	15390844	5.130281	-88.587	75.758	0.848	0.871	0.824	0.992	3
124	15406501	5.135500	-110.887	93.170	0.880	0.875	0.885	0.991	5
125	15421772	5.140591	-172.593	186.339	0.621	0.592	0.650	0.990	9
126	15503086	5.167695	185.117	-152.432	0.764	0.711	0.816	0.902	6
127	15506026	5.168675	-85.227	-77.896	0.706	0.893	0.520	0.989	3
128	15555638	5.185213	-161.290	176.259	0.771	0.756	0.785	0.995	8
129	15685351	5.228450	-138.991	143.878	0.826	0.874	0.778	0.989	10
130	15774527	5.258176	-89.504	-79.423	0.701	0.830	0.573	0.993	2
131	15859618	5.286539	106.000	-96.835	0.685	0.633	0.737	0.989	4
132	15911747	5.303916	-214.137	233.993	0.821	0.809	0.834	0.984	5
133	15964388	5.321463	-162.512	181.452	0.584	0.503	0.664	0.993	3
134	16114747	5.371582	-116.080	122.495	0.732	0.848	0.616	0.991	9
135	16215549	5.405183	-172.287	164.040	0.885	0.861	0.909	0.994	10
136	16239801	5.413267	177.175	-138.991	0.663	0.499	0.826	0.915	2
137	16339782	5.446594	-176.259	222.691	0.553	0.587	0.519	0.987	9
138	16351457	5.450486	-109.971	117.913	0.588	0.699	0.478	0.988	2
139	16391479	5.463826	-163.429	182.979	0.655	0.638	0.672	0.971	3
140	16458329	5.486110	-95.308	-84.311	0.688	0.800	0.577	0.991	2
141	16588421	5.529474	167.705	-169.233	0.817	0.801	0.833	0.991	9
142	16612430	5.537477	-108.749	98.974	0.785	0.829	0.740	0.992	3
143	16713197	5.571066	126.161	-116.386	0.833	0.797	0.869	0.992	6
144	16745555	5.581852	-96.530	-90.115	0.641	0.690	0.593	0.971	2
145	16748735	5.582912	-155.181	163.734	0.864	0.874	0.853	0.995	9
146	16761354	5.587118	-114.247	127.077	0.810	0.851	0.769	0.990	8
147	16771727	5.590576	-23.216	-24.743	0.847	0.836	0.857	0.986	10
148	16859729	5.619910	122.801	-121.884	0.893	0.886	0.899	0.994	9
149	17053714	5.684571	-163.734	184.506	0.649	0.646	0.653	0.991	3
150	17175502	5.725167	-103.861	96.530	0.819	0.860	0.777	0.991	5
151	17335556	5.778519	-81.562	-78.812	0.688	0.739	0.636	0.803	2
152	17437417	5.812472	-85.227	-79.729	0.763	0.809	0.717	0.978	4
153	17753292	5.917764	-147.849	176.870	0.558	0.682	0.433	0.985	2
154	17806758	5.935586	-153.043	167.400	0.556	0.706	0.406	0.942	2
155	17890042	5.963347	-111.193	116.386	0.710	0.839	0.582	0.984	6
156	17897654	5.965885	-95.613	-89.504	0.731	0.767	0.695	0.974	2
157	17899658	5.966553	111.193	-121.884	0.725	0.723	0.727	0.993	2
158	18234035	6.078012	-84.311	-0.305	0.802	0.838	0.765	0.919	3
159	18350203	6.116734	-95.308	84.005	0.876	0.882	0.871	0.959	4
160	18373871	6.124624	42.766	-20.467	0.799	0.736	0.861	0.991	6
161	18378748	6.126249	-202.529	175.037	0.638	0.508	0.768	0.987	7
162	18390308	6.130103	-97.141	-92.253	0.623	0.700	0.546	0.970	3
163	18678661	6.226220	-164.956	184.201	0.702	0.687	0.716	0.971	3
164	18730601	6.243534	-100.196	3.666	0.756	0.859	0.653	0.994	3
165	18751511	6.250504	175.953	-149.071	0.823	0.810	0.837	0.986	8
166	18767220	6.255740	177.175	-158.541	0.824	0.821	0.826	0.990	8
167	18770045	6.256682	-214.748	233.993	0.792	0.776	0.807	0.979	5
168	18796831	6.265610	-110.887	113.636	0.500	0.560	0.440	0.833	2
169	18846925	6.282308	-144.795	132.270	0.885	0.896	0.874	0.995	9
170	18863302	6.287767	102.334	-112.720	0.883	0.866	0.900	0.994	9
171	18872128	6.290709	104.167	-132.270	0.630	0.684	0.577	0.993	4
172	18960960	6.320320	87.977	-93.781	0.834	0.859	0.808	0.991	2
173	18962827	6.320942	184.201	-158.847	0.734	0.727	0.742	0.980	5
174	19022352	6.340784	-158.236	179.924	0.587	0.566	0.607	0.989	2
175	19123697	6.374566	-158.847	182.979	0.546	0.533	0.559	0.986	3
176	19251578	6.417193	108.138	-109.054	0.784	0.746	0.823	0.993	3
177	19316202	6.438734	-169.844	182.674	0.645	0.582	0.708	0.989	7
178	19351933	6.450644	90.420	-82.173	0.836	0.813	0.859	0.986	2
179	19383921	6.461307	-214.137	234.604	0.811	0.822	0.800	0.931	9
180	19393999	6.464666	102.334	-140.518	0.891	0.888	0.895	0.957	9
181	19412184	6.470728	-173.509	179.313	0.535	0.460	0.610	0.991	2
182	19450254	6.483418	-80.340	-71.175	0.675	0.848	0.502	0.895	2
183	19453192	6.484397	-101.112	102.639	0.710	0.812	0.607	0.989	2
184	19507149	6.502383	-151.515	175.953	0.683	0.786	0.581	0.984	7
185	19575468	6.525156	-116.691	116.080	0.800	0.894	0.706	0.990	9
186	19682720	6.560907	-117.913	127.077	0.673	0.818	0.528	0.989	2
187	19710541	6.570180	-214.443	233.993	0.789	0.798	0.780	0.984	4
188	19711199	6.570400	-167.400	181.757	0.566	0.553	0.580	0.985	5
189	19903363	6.634454	-36.962	-65.371	0.713	0.750	0.677	0.976	2
190	19972003	6.657334	-172.287	178.702	0.475	0.447	0.503	0.989	2
191	20031903	6.677301	183.895	-158.541	0.752	0.762	0.742	0.989	5
192	20058114	6.686038	125.855	-129.216	0.815	0.782	0.849	0.993	9
193	20093422	6.697807	-150.904	173.204	0.673	0.796	0.550	0.991	8
194	20159618	6.719873	0.305	-23.216	0.849	0.822	0.875	0.993	6
195	20172811	6.724270	-76.674	88.282	0.816	0.884	0.749	0.989	2
196	20211915	6.737305	122.190	-117.608	0.889	0.885	0.893	0.993	9
197	20333915	6.777972	-97.141	-91.337	0.620	0.703	0.537	0.981	2
198	20401851	6.800617	-95.308	-91.948	0.667	0.700	0.635	0.990	3
199	20446976	6.815659	-215.054	234.299	0.796	0.821	0.771	0.978	4
200	20645020	6.881673	98.974	-148.155	0.756	0.716	0.796	0.994	2
201	20679722	6.893241	-70.565	-68.121	0.786	0.827	0.744	0.978	4
202	20686648	6.895549	-174.120	170.760	0.906	0.900	0.913	0.995	10
203	20705522	6.901841	163.734	-134.103	0.845	0.831	0.859	0.985	9
204	20809346	6.936449	-119.746	123.106	0.794	0.868	0.721	0.991	4
205	20874828	6.958276	-101.723	-2.749	0.865	0.883	0.847	0.994	5
206	20971560	6.990520	-153.043	163.429	0.739	0.815	0.662	0.993	4
207	21060408	7.020136	-215.359	233.382	0.742	0.745	0.739	0.953	5
208	21083753	7.027918	-96.835	83.700	0.934	0.934	0.934	0.993	10
209	21249720	7.083240	-200.696	207.417	0.591	0.590	0.593	0.990	4
210	21269524	7.089841	-215.665	234.910	0.842	0.838	0.847	0.991	9
211	21340684	7.113561	109.665	-133.492	0.654	0.539	0.769	0.982	2
212	21367302	7.122434	100.501	-112.720	0.903	0.900	0.906	0.993	9
213	21561000	7.187000	-93.781	99.279	0.786	0.845	0.727	0.990	8
214	21591934	7.197311	-215.054	234.604	0.833	0.828	0.839	0.994	6
215	21644464	7.214821	181.757	-157.319	0.695	0.671	0.719	0.982	6
216	21722868	7.240956	-85.227	86.449	0.906	0.930	0.882	0.989	8
217	21729886	7.243295	-118.524	123.106	0.696	0.810	0.582	0.988	3
218	21762983	7.254328	106.916	-107.527	0.784	0.735	0.833	0.988	2
219	21787263	7.262421	-96.835	-92.559	0.700	0.738	0.663	0.988	3
220	21800964	7.266988	-95.613	-90.115	0.709	0.751	0.667	0.989	4
221	21828125	7.276042	-131.659	116.691	0.721	0.830	0.613	0.990	3
222	21833003	7.277668	106.305	-108.138	0.780	0.711	0.848	0.991	2
223	21838270	7.279423	234.910	-229.717	0.686	0.784	0.587	0.991	8
224	21868676	7.289559	-96.530	-86.755	0.738	0.796	0.680	0.992	3
225	21900096	7.300032	108.443	-116.080	0.851	0.817	0.884	0.994	3
226	21934034	7.311345	111.498	-98.057	0.633	0.497	0.769	0.982	2
227	21959034	7.319678	-91.948	99.279	0.787	0.876	0.699	0.994	3
228	22002401	7.334134	-59.873	-11.303	0.779	0.857	0.700	0.979	8
229	22011168	7.337056	-119.135	127.383	0.884	0.893	0.874	0.993	9
230	22019841	7.339947	-180.535	186.339	0.767	0.759	0.774	0.991	10
231	22040993	7.346998	90.726	-107.832	0.815	0.809	0.821	0.991	7
232	22070120	7.356707	-111.498	123.106	0.682	0.744	0.621	0.989	5
233	22075151	7.358384	-120.357	121.884	0.904	0.917	0.890	0.992	10
234	22090771	7.363590	-37.573	-67.510	0.718	0.609	0.826	0.982	4
235	22173823	7.391274	-158.236	149.988	0.834	0.875	0.792	0.975	9
236	22198042	7.399347	-171.371	181.757	0.604	0.542	0.667	0.986	2
237	22223879	7.407960	-156.097	174.120	0.693	0.806	0.581	0.993	5
238	22240648	7.413549	125.244	-113.636	0.811	0.770	0.853	0.972	6
239	22289507	7.429836	-154.875	177.480	0.586	0.687	0.486	0.991	2
240	22308400	7.436133	-155.792	177.786	0.669	0.778	0.561	0.991	3
241	22352218	7.450739	-153.959	164.651	0.760	0.830	0.690	0.992	5
242	22370879	7.456960	108.749	-115.469	0.857	0.837	0.878	0.993	9
243	22396683	7.465561	-194.282	181.757	0.892	0.898	0.886	0.995	9
244	22402399	7.467466	161.596	-142.962	0.744	0.636	0.851	0.981	7
245	22424322	7.474774	-120.357	127.383	0.868	0.883	0.852	0.990	9
246	22436234	7.478745	-133.798	128.910	0.853	0.860	0.847	0.994	9
247	22564409	7.521470	-127.994	129.826	0.887	0.897	0.878	0.989	9
248	22578215	7.526072	-214.443	233.688	0.794	0.794	0.793	0.990	8
249	22668750	7.556250	119.135	-117.608	0.795	0.716	0.874	0.991	5
250	22678173	7.559391	-89.504	-85.838	0.762	0.803	0.722	0.978	5
251	22682055	7.560685	-83.089	-74.230	0.707	0.893	0.520	0.992	4
252	22692877	7.564292	87.977	-94.086	0.820	0.809	0.830	0.992	7
253	22697950	7.565983	-91.337	-87.060	0.770	0.797	0.744	0.983	2
254	22778199	7.592733	-157.930	178.397	0.657	0.719	0.596	0.980	8
255	22796935	7.598978	-161.290	176.870	0.684	0.801	0.567	0.971	5
256	22865448	7.621816	-150.599	173.509	0.744	0.824	0.664	0.995	5
257	23021881	7.673960	111.804	-104.472	0.730	0.654	0.805	0.986	2
258	23042003	7.680668	-97.752	84.616	0.886	0.873	0.899	0.987	3
259	23074831	7.691610	-156.403	179.008	0.608	0.530	0.687	0.964	3
260	23110052	7.703351	-214.443	234.604	0.761	0.753	0.768	0.831	2
261	23131972	7.710657	-152.126	156.097	0.888	0.882	0.894	0.993	9
262	23253876	7.751292	-156.097	176.870	0.712	0.773	0.651	0.978	5
263	23487029	7.829010	-155.792	181.146	0.611	0.598	0.623	0.989	2
264	23556148	7.852049	-174.120	189.394	0.630	0.641	0.618	0.992	4
265	23564876	7.854959	-171.982	189.088	0.595	0.576	0.614	0.953	2
266	23615896	7.871965	-155.486	181.146	0.733	0.793	0.672	0.994	9
267	23668740	7.889580	-97.141	-95.002	0.626	0.655	0.597	0.986	2
268	23704766	7.901589	-113.942	127.077	0.824	0.860	0.788	0.994	9
269	23717132	7.905711	-84.922	76.674	0.745	0.821	0.668	0.995	2
270	23734797	7.911599	232.466	-216.276	0.606	0.689	0.522	0.988	7
271	23773293	7.924431	128.910	-117.913	0.899	0.900	0.897	0.993	9
272	23801432	7.933811	-145.406	129.216	0.904	0.916	0.891	0.987	10
273	23815088	7.938363	-235.521	234.299	0.615	0.534	0.696	0.984	8
274	23839309	7.946436	-160.068	180.841	0.705	0.712	0.698	0.985	5
275	23850938	7.950313	-124.328	133.187	0.822	0.878	0.766	0.989	9
276	23970046	7.990015	-152.126	182.368	0.782	0.817	0.747	0.989	8
277	23985392	7.995131	81.867	-65.982	0.683	0.584	0.782	0.992	2
278	24030881	8.010294	-156.403	98.057	0.627	0.663	0.591	0.990	2
279	24047165	8.015722	87.060	-134.103	0.686	0.649	0.722	0.808	2
280	24053182	8.017727	-156.403	177.175	0.648	0.614	0.681	0.993	6
281	24141094	8.047031	-99.585	-0.916	0.653	0.724	0.581	0.991	3
282	24234982	8.078327	-113.025	114.858	0.767	0.873	0.660	0.985	9
283	24395203	8.131734	-214.137	234.299	0.768	0.764	0.771	0.943	5
284	24425837	8.141946	-112.720	126.772	0.790	0.861	0.720	0.986	9
285	24467305	8.155768	-113.331	119.746	0.708	0.821	0.596	0.990	9
286	24492781	8.164260	-152.432	177.175	0.621	0.723	0.518	0.990	2
287	24613848	8.204616	-94.697	-88.282	0.568	0.659	0.476	0.979	2
288	24633645	8.211215	115.164	-133.187	0.810	0.743	0.877	0.993	3
289	24639666	8.213222	87.060	-96.224	0.788	0.793	0.783	0.991	3
290	24679803	8.226601	89.198	-79.729	0.780	0.720	0.840	0.995	2
291	24708351	8.236117	-113.636	88.893	0.822	0.875	0.769	0.994	9
292	24709424	8.236475	-76.979	-69.648	0.757	0.854	0.660	0.953	2
293	24751227	8.250409	-162.207	184.201	0.645	0.667	0.624	0.984	3
294	24758395	8.252798	-96.530	-92.864	0.653	0.695	0.611	0.946	2
295	24824785	8.274928	-96.835	-92.253	0.659	0.724	0.593	0.974	4
296	24839951	8.279984	37.573	-27.187	0.791	0.687	0.894	0.992	7
297	24876731	8.292244	-108.443	118.218	0.604	0.731	0.477	0.985	2
298	24911120	8.303707	-120.357	127.383	0.851	0.868	0.834	0.991	9
299	24914162	8.304721	-166.789	179.313	0.658	0.597	0.719	0.987	4
300	24920477	8.306826	-147.849	146.017	0.848	0.869	0.827	0.993	9
301	24959410	8.319803	182.368	-155.486	0.752	0.684	0.819	0.970	2
302	25033606	8.344535	-96.224	-94.391	0.603	0.618	0.589	0.986	2
303	25041976	8.347325	85.838	-85.838	0.740	0.803	0.677	0.968	2
304	25130498	8.376833	-91.337	-19.856	0.885	0.920	0.849	0.993	4
305	25143908	8.381303	-67.510	-63.539	0.746	0.873	0.619	0.953	5
306	25191001	8.397000	-114.247	102.945	0.800	0.874	0.726	0.981	2
307	25228702	8.409567	-96.530	-93.170	0.602	0.669	0.535	0.928	2
308	25266266	8.422089	115.164	-113.025	0.766	0.682	0.850	0.970	2
309	25300617	8.433539	-179.619	180.535	0.782	0.807	0.757	0.993	8
310	25346153	8.448718	-88.587	-84.005	0.726	0.780	0.672	0.991	2
311	25355953	8.451984	-27.798	27.798	0.657	0.561	0.753	0.864	2
312	25357723	8.452574	40.323	-25.965	0.681	0.504	0.857	0.991	2
313	25387225	8.462408	-192.143	177.175	0.829	0.815	0.844	0.992	10
314	25404819	8.468273	-214.443	227.578	0.488	0.419	0.558	0.975	2
315	25465396	8.488465	-154.875	178.091	0.631	0.787	0.475	0.986	2
316	25483390	8.494463	-123.717	126.772	0.831	0.863	0.799	0.991	9
317	25498056	8.499352	-156.403	167.094	0.799	0.845	0.752	0.991	10
318	25594028	8.531343	80.645	-73.008	0.882	0.873	0.891	0.936	2
319	25597959	8.532653	-33.908	-63.844	0.869	0.840	0.897	0.994	9
320	25606881	8.535627	102.639	-110.276	0.823	0.804	0.842	0.991	6
321	25613725	8.537908	90.726	-108.443	0.733	0.793	0.672	0.981	2
322	25652433	8.550811	-164.040	182.063	0.605	0.506	0.704	0.987	5
323	25663664	8.554555	111.804	-77.590	0.585	0.410	0.760	0.865	3
324	25711699	8.570566	-166.178	178.702	0.647	0.631	0.664	0.991	7
325	25775713	8.591904	-197.642	206.500	0.533	0.536	0.530	0.937	2
326	25815265	8.605088	-156.097	164.345	0.582	0.735	0.428	0.991	4
327	25823736	8.607912	94.086	-111.193	0.821	0.811	0.831	0.989	6
328	25827154	8.609051	-138.991	145.711	0.607	0.808	0.405	0.979	2
329	25859075	8.619692	85.533	-103.250	0.850	0.864	0.837	0.963	9
330	25896405	8.632135	-193.671	182.063	0.930	0.921	0.938	0.995	9
331	26040147	8.680049	-174.731	177.786	0.803	0.796	0.809	0.992	8
332	26098263	8.699421	166.483	-142.045	0.815	0.765	0.864	0.986	9
333	26134256	8.711419	-86.144	27.493	0.904	0.925	0.883	0.989	4
334	26137385	8.712462	-156.708	184.201	0.661	0.711	0.612	0.991	5
335	26160795	8.720265	-43.072	-69.648	0.685	0.576	0.795	0.736	5
336	26187515	8.729172	-108.138	121.884	0.631	0.762	0.499	0.992	3
337	26201574	8.733858	-122.190	104.167	0.914	0.930	0.899	0.989	10
338	26209523	8.736508	184.812	-163.429	0.690	0.685	0.695	0.992	5
339	26211445	8.737148	-201.613	174.426	0.544	0.452	0.635	0.993	4
340	26215265	8.738422	-96.835	-93.170	0.574	0.642	0.505	0.933	2
341	26238868	8.746289	138.380	-25.049	0.774	0.679	0.870	0.990	5
342	26259180	8.753060	-115.164	127.383	0.819	0.867	0.770	0.986	9
343	26344270	8.781423	-111.498	89.504	0.825	0.884	0.766	0.988	4
344	26417858	8.805953	-155.792	234.299	0.633	0.693	0.573	0.987	5
345	26422072	8.807357	-161.596	177.175	0.705	0.686	0.724	0.989	5
346	26442336	8.814112	-109.971	113.331	0.696	0.826	0.566	0.985	7
347	26550060	8.850020	-158.847	173.815	0.643	0.749	0.538	0.986	8
348	26640422	8.880141	-163.429	184.812	0.705	0.729	0.681	0.993	8
349	26648528	8.882843	36.962	-26.882	0.837	0.784	0.890	0.993	9
350	26668684	8.889561	-154.264	230.938	0.624	0.710	0.539	0.988	3
351	26687693	8.895898	-69.954	-64.455	0.676	0.819	0.533	0.814	3
352	26713722	8.904574	123.412	-117.913	0.911	0.903	0.920	0.994	9
353	26736984	8.912328	37.268	-18.023	0.847	0.823	0.870	0.989	9
354	26746062	8.915354	-148.460	153.348	0.614	0.808	0.419	0.994	2
355	26781903	8.927301	-215.359	233.993	0.837	0.840	0.834	0.872	2
356	26791932	8.930644	-98.668	-90.115	0.689	0.801	0.577	0.992	4
357	26805311	8.935104	37.573	-21.383	0.793	0.747	0.838	0.993	4
358	26806354	8.935451	-118.524	87.060	0.905	0.904	0.905	0.991	8
359	26825659	8.941886	-119.440	120.968	0.642	0.718	0.565	0.989	2
360	26840542	8.946847	-186.034	179.619	0.735	0.742	0.727	0.991	10
361	26849846	8.949949	-124.633	111.804	0.832	0.874	0.789	0.984	10
362	26857188	8.952396	-96.835	-92.864	0.629	0.662	0.596	0.929	3
363	26858246	8.952749	-114.247	127.688	0.791	0.843	0.739	0.992	9
