EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
78	1102689	0.367563	-174.731	212.610	0.677	0.765	0.589	0.994	7
79	1103370	0.367790	-165.567	236.742	0.787	0.797	0.776	0.995	8
80	1109224	0.369741	-182.368	229.411	0.538	0.537	0.538	0.989	3
81	1126548	0.375516	-175.648	229.106	0.662	0.700	0.624	0.976	8
82	1163141	0.387714	-171.371	222.691	0.735	0.793	0.678	0.992	10
83	1180431	0.393477	106.916	-111.804	0.730	0.674	0.787	0.991	4
84	1190678	0.396893	-213.526	228.189	0.693	0.731	0.656	0.984	9
85	1218338	0.406113	-177.786	228.495	0.641	0.671	0.611	0.985	10
86	1225849	0.408616	234.604	234.604	0.598	0.571	0.624	0.763	2
87	1240982	0.413661	-173.509	224.523	0.673	0.749	0.598	0.990	9
88	1246210	0.415403	-173.815	231.549	0.655	0.669	0.641	0.993	7
89	1288107	0.429369	-219.025	233.688	0.582	0.532	0.632	0.860	2
90	1390999	0.463666	-160.068	230.022	0.650	0.768	0.532	0.990	9
91	1433252	0.477751	-175.037	228.495	0.629	0.649	0.610	0.973	7
92	1451953	0.483984	-214.748	234.299	0.743	0.749	0.736	0.941	10
93	1466817	0.488939	-211.694	230.633	0.701	0.686	0.716	0.814	8
94	1473051	0.491017	-195.198	232.160	0.675	0.618	0.732	0.984	7
95	1549158	0.516386	-206.195	213.832	0.559	0.630	0.489	0.977	3
96	1555886	0.518629	-48.265	19.245	0.635	0.570	0.700	0.989	2
97	1562206	0.520735	-211.388	-205.890	0.571	0.671	0.470	0.796	5
98	1569183	0.523061	-32.991	-66.288	0.860	0.815	0.904	0.961	7
99	1595580	0.531860	-156.708	234.910	0.763	0.815	0.711	0.993	9
100	1603816	0.534605	-165.567	225.745	0.675	0.733	0.618	0.988	9
101	1612998	0.537666	111.498	-111.498	0.796	0.751	0.842	0.993	5
102	1616866	0.538955	-152.432	235.826	0.805	0.830	0.780	0.996	10
103	1632657	0.544219	-213.221	226.356	0.519	0.493	0.546	0.981	7
104	1644452	0.548151	-170.760	223.913	0.725	0.795	0.655	0.988	10
105	1657880	0.552627	-212.304	226.356	0.649	0.687	0.611	0.979	8
106	1722811	0.574270	-197.947	232.771	0.583	0.574	0.592	0.928	3
107	1756496	0.585499	-210.777	228.495	0.627	0.659	0.595	0.970	8
108	1759557	0.586519	-156.097	222.996	0.805	0.870	0.739	0.995	10
109	1783481	0.594494	-174.731	230.022	0.663	0.714	0.612	0.987	9
110	1818733	0.606244	-171.982	233.077	0.638	0.669	0.607	0.993	9
111	1827022	0.609007	235.826	-214.748	0.701	0.777	0.625	0.983	7
112	1843190	0.614397	-211.388	230.022	0.707	0.785	0.629	0.988	8
113	1843859	0.614620	-215.970	233.688	0.522	0.421	0.623	0.975	3
114	1858584	0.619528	-157.930	239.492	0.754	0.788	0.720	0.993	9
115	1883721	0.627907	-196.114	228.189	0.641	0.644	0.638	0.991	9
116	1888009	0.629336	-160.985	235.521	0.705	0.725	0.686	0.992	7
117	1909530	0.636510	-156.403	242.241	0.859	0.866	0.851	0.994	9
118	1913576	0.637859	120.968	-153.653	0.745	0.668	0.822	0.955	3
119	1925189	0.641730	-164.956	231.244	0.700	0.795	0.605	0.989	9
120	1930487	0.643496	-168.622	235.521	0.851	0.878	0.823	0.995	9
121	1936449	0.645483	-173.815	224.523	0.633	0.701	0.566	0.987	10
122	1940284	0.646761	-197.336	230.327	0.606	0.613	0.599	0.989	8
123	1980048	0.660016	-153.653	235.521	0.746	0.813	0.678	0.994	10
124	1983553	0.661184	-215.665	234.604	0.813	0.891	0.735	0.993	7
125	1988096	0.662699	-157.014	229.717	0.756	0.822	0.691	0.990	9
126	1993698	0.664566	-176.870	225.745	0.601	0.646	0.557	0.994	8
127	2054785	0.684928	-177.480	228.495	0.631	0.630	0.631	0.993	8
128	2106419	0.702140	-214.748	234.910	0.794	0.798	0.791	0.992	6
129	2108558	0.702853	-214.748	234.299	0.787	0.792	0.783	0.911	6
130	2306895	0.768965	-212.610	231.244	0.693	0.698	0.688	0.985	9
131	2319221	0.773074	-140.824	228.495	0.799	0.883	0.714	0.990	9
132	2379330	0.793110	-152.126	228.800	0.733	0.786	0.680	0.991	8
133	2390884	0.796961	-155.181	234.910	0.800	0.869	0.731	0.995	9
134	2410007	0.803336	-164.651	225.440	0.724	0.781	0.668	0.993	9
135	2427779	0.809260	-171.676	229.411	0.662	0.720	0.603	0.995	8
136	2429617	0.809872	-215.359	233.688	0.631	0.539	0.723	0.933	3
137	2451343	0.817114	-156.097	222.691	0.832	0.862	0.802	0.994	10
138	2457169	0.819056	-152.737	225.745	0.762	0.820	0.704	0.983	7
139	2484093	0.828031	-174.426	219.636	0.608	0.715	0.500	0.989	9
140	2515288	0.838429	-211.694	229.411	0.661	0.659	0.663	0.950	2
141	2555050	0.851683	-213.832	233.077	0.697	0.699	0.694	0.935	7
142	2555967	0.851989	-152.126	232.771	0.786	0.837	0.735	0.995	10
143	2591462	0.863821	-96.835	-96.530	0.474	0.514	0.434	0.986	2
144	2597840	0.865947	-166.483	232.771	0.655	0.673	0.637	0.986	6
145	2604578	0.868193	-196.114	228.800	0.651	0.681	0.622	0.979	8
146	2621721	0.873907	-191.838	225.134	0.601	0.604	0.597	0.979	8
147	2650215	0.883405	-173.509	223.607	0.661	0.721	0.601	0.988	9
148	2667022	0.889007	-174.120	230.938	0.673	0.709	0.637	0.993	9
149	2679250	0.893083	-156.403	203.751	0.888	0.888	0.887	0.992	10
150	2687087	0.895696	-179.924	230.022	0.573	0.536	0.611	0.989	6
151	2706689	0.902230	-177.175	225.134	0.618	0.661	0.574	0.979	9
152	2734753	0.911584	-165.261	225.134	0.711	0.778	0.644	0.991	10
153	2762417	0.920806	-212.610	226.967	0.645	0.724	0.566	0.963	9
154	2783047	0.927682	235.521	-213.832	0.746	0.803	0.688	0.965	9
155	2830658	0.943553	-214.443	229.411	0.659	0.694	0.625	0.980	8
156	2847657	0.949219	-77.590	31.158	0.922	0.931	0.912	0.992	9
157	2869802	0.956601	-173.204	230.938	0.661	0.723	0.599	0.992	9
158	2937778	0.979259	-213.526	233.688	0.777	0.822	0.731	0.937	9
159	2940716	0.980239	-147.544	224.218	0.840	0.856	0.823	0.990	9
160	2951783	0.983928	-150.599	236.131	0.812	0.861	0.763	0.995	9
161	2971712	0.990571	-214.443	234.604	0.774	0.773	0.775	0.833	5
162	2982899	0.994300	-174.120	224.523	0.623	0.711	0.535	0.993	9
163	3025313	1.008438	-160.068	238.270	0.809	0.840	0.778	0.985	9
164	3084202	1.028067	-156.097	220.247	0.816	0.874	0.758	0.988	9
165	3098056	1.032685	-212.610	233.382	0.669	0.638	0.700	0.762	8
166	3183328	1.061109	-183.895	194.892	0.920	0.921	0.919	0.993	10
167	3266322	1.088774	-214.137	232.466	0.704	0.720	0.688	0.981	9
168	3274376	1.091459	-156.708	223.302	0.766	0.833	0.700	0.989	9
169	3276780	1.092260	-175.648	228.495	0.630	0.651	0.608	0.993	8
170	3302786	1.100929	-156.708	228.189	0.758	0.813	0.704	0.995	9
171	3318560	1.106187	-172.898	209.250	0.857	0.869	0.846	0.994	10
172	3326167	1.108722	-164.956	228.189	0.669	0.704	0.634	0.990	10
173	3375349	1.125116	-156.403	224.523	0.805	0.867	0.742	0.995	10
174	3396353	1.132118	-198.558	228.800	0.553	0.537	0.569	0.992	5
175	3399193	1.133064	-214.137	233.993	0.789	0.803	0.775	0.971	8
176	3404754	1.134918	-214.443	234.299	0.810	0.800	0.819	0.988	9
177	3418384	1.139461	-169.538	226.967	0.745	0.810	0.681	0.995	9
178	3443837	1.147946	-146.628	233.688	0.805	0.853	0.756	0.991	10
179	3469064	1.156355	-213.832	233.077	0.799	0.802	0.795	0.827	7
180	3507113	1.169038	-115.164	125.550	0.870	0.872	0.867	0.993	9
181	3541099	1.180366	-178.702	230.022	0.590	0.610	0.569	0.990	8
182	3549354	1.183118	-206.195	228.189	0.677	0.642	0.711	0.945	8
183	3618676	1.206225	233.077	-214.137	0.635	0.740	0.529	0.862	2
184	3631882	1.210627	-214.137	233.382	0.684	0.643	0.725	0.762	2
185	3639664	1.213221	-160.374	235.215	0.785	0.820	0.750	0.994	9
186	3659557	1.219852	-184.506	230.022	0.532	0.466	0.599	0.987	9
187	3741597	1.247199	-175.953	223.302	0.605	0.637	0.573	0.988	9
188	3745819	1.248606	-214.748	233.993	0.710	0.677	0.743	0.779	3
189	3763694	1.254565	-151.515	229.717	0.751	0.789	0.714	0.995	9
190	3918968	1.306323	-175.342	229.717	0.699	0.778	0.619	0.991	10
191	3994989	1.331663	-212.915	226.051	0.676	0.745	0.607	0.987	7
192	4170751	1.390250	-175.037	222.996	0.643	0.696	0.591	0.994	10
193	4176289	1.392096	-165.261	227.578	0.708	0.789	0.628	0.993	9
194	4384867	1.461622	-157.014	221.163	0.787	0.818	0.756	0.994	10
195	4497724	1.499241	-178.091	229.411	0.620	0.627	0.612	0.991	9
196	4581643	1.527214	-214.137	232.466	0.737	0.710	0.765	0.904	10
197	4641826	1.547275	-213.832	232.466	0.673	0.615	0.731	0.970	6
198	4684566	1.561522	-146.933	173.509	0.707	0.775	0.639	0.995	8
199	4808476	1.602825	-213.526	233.077	0.706	0.722	0.690	0.988	8
200	4867078	1.622359	-211.388	226.356	0.691	0.728	0.654	0.985	9
201	4911554	1.637185	-213.832	233.077	0.769	0.770	0.767	0.987	10
202	5107184	1.702395	-150.599	239.492	0.812	0.833	0.790	0.993	9
203	5369683	1.789894	-174.731	225.134	0.683	0.736	0.631	0.992	6
204	5592895	1.864298	-164.040	215.054	0.801	0.834	0.769	0.996	9
205	5670203	1.890068	107.832	-116.997	0.731	0.617	0.845	0.993	2
206	5676495	1.892165	-30.242	15.579	0.661	0.609	0.714	0.992	2
207	5833670	1.944557	86.449	-130.437	0.808	0.772	0.844	0.994	6
208	5850444	1.950148	-194.587	226.356	0.622	0.701	0.544	0.858	10
209	5874950	1.958317	-215.054	232.771	0.699	0.654	0.745	0.961	9
210	5878338	1.959446	-190.616	228.189	0.632	0.663	0.601	0.986	5
211	5880519	1.960173	-214.137	233.382	0.776	0.784	0.767	0.989	7
212	5885836	1.961945	-213.526	231.549	0.654	0.648	0.660	0.985	10
213	5906879	1.968960	-211.999	232.466	0.696	0.745	0.646	0.990	6
214	6287513	2.095838	102.639	-94.086	0.763	0.770	0.755	0.993	8
215	6451213	2.150404	-166.483	223.913	0.659	0.706	0.613	0.986	9
216	6453454	2.151151	-163.734	214.443	0.672	0.718	0.626	0.990	10
217	6466206	2.155402	-215.054	233.688	0.685	0.630	0.741	0.978	7
218	6474317	2.158106	-163.123	199.475	0.849	0.844	0.854	0.993	9
219	6547009	2.182336	-214.748	234.299	0.785	0.775	0.795	0.922	9
220	6580696	2.193565	-214.748	234.299	0.784	0.813	0.755	0.980	4
221	6799551	2.266517	-213.526	233.382	0.774	0.794	0.754	0.987	10
222	6838875	2.279625	-164.651	235.826	0.756	0.806	0.705	0.995	10
223	6863042	2.287681	-167.400	-120.357	0.814	0.792	0.836	0.881	2
224	7369666	2.456555	-208.333	230.022	0.574	0.525	0.624	0.963	4
225	7393063	2.464354	-157.014	220.858	0.812	0.851	0.773	0.995	10
226	7450087	2.483362	-215.054	231.549	0.643	0.602	0.684	0.880	4
227	7539862	2.513287	-214.443	234.910	0.805	0.811	0.799	0.987	8
228	7550881	2.516960	-209.250	-206.195	0.486	0.493	0.480	0.755	4
229	7853991	2.617997	-164.956	232.160	0.724	0.775	0.673	0.994	9
230	7917456	2.639152	-195.503	226.662	0.714	0.781	0.648	0.991	8
231	7980807	2.660269	-214.443	233.993	0.805	0.809	0.801	0.966	9
232	8150157	2.716719	-173.204	223.607	0.677	0.753	0.602	0.987	9
233	8184784	2.728261	-174.426	224.829	0.641	0.709	0.572	0.987	9
234	8200849	2.733616	-161.596	230.938	0.724	0.793	0.655	0.993	10
235	8525683	2.841894	-211.694	229.106	0.609	0.637	0.581	0.790	4
236	8655946	2.885315	-213.526	233.077	0.736	0.758	0.713	0.987	10
237	8679887	2.893296	110.887	-125.550	0.804	0.795	0.813	0.990	5
238	8747583	2.915861	-214.443	234.299	0.790	0.798	0.783	0.976	4
239	8827089	2.942363	-174.731	213.526	0.666	0.758	0.574	0.993	9
240	9273019	3.091006	-174.731	222.080	0.664	0.724	0.604	0.988	9
241	9284124	3.094708	-214.443	234.299	0.688	0.697	0.680	0.989	2
242	9333680	3.111227	-201.002	226.356	0.574	0.522	0.625	0.867	3
243	9600994	3.200331	-161.901	225.745	0.708	0.760	0.656	0.992	9
244	9940218	3.313406	-209.861	226.356	0.655	0.680	0.630	0.941	4
245	10252936	3.417645	-216.276	232.466	0.594	0.469	0.720	0.980	2
246	10545354	3.515118	233.382	-214.137	0.610	0.725	0.494	0.732	2
247	10855761	3.618587	233.993	-211.694	0.639	0.738	0.540	0.972	7
248	10924276	3.641425	-154.570	237.964	0.765	0.793	0.737	0.992	6
249	10970603	3.656868	-183.284	226.356	0.586	0.567	0.605	0.988	9
250	11658197	3.886066	-160.068	225.745	0.698	0.738	0.659	0.991	9
251	12047962	4.015987	-215.359	234.299	0.790	0.806	0.773	0.993	5
252	12153775	4.051258	-165.872	227.578	0.718	0.797	0.638	0.994	9
253	12888499	4.296166	-215.054	233.993	0.789	0.800	0.779	0.993	8
254	13983653	4.661218	-95.002	-92.559	0.759	0.770	0.748	0.987	9
255	14505151	4.835050	-166.483	212.610	0.769	0.803	0.735	0.988	10
256	14689604	4.896535	-90.115	-87.671	0.795	0.807	0.783	0.839	3
257	15130414	5.043471	117.302	-115.469	0.858	0.833	0.883	0.994	8
258	15211912	5.070637	-29.326	-39.406	0.855	0.869	0.840	0.934	7
259	15398609	5.132870	-214.443	232.466	0.763	0.763	0.764	0.947	7
260	15540946	5.180315	121.579	-118.829	0.796	0.719	0.872	0.993	8
261	15547263	5.182421	-193.976	229.717	0.700	0.731	0.670	0.986	9
262	15651802	5.217267	-170.149	211.083	0.636	0.750	0.522	0.986	9
263	15908493	5.302831	98.057	-133.798	0.615	0.534	0.695	0.993	2
264	16605820	5.535273	-210.166	227.884	0.648	0.694	0.601	0.992	5
265	16742352	5.580784	-214.748	233.688	0.798	0.791	0.804	0.991	9
266	17755346	5.918449	-214.748	234.299	0.802	0.785	0.818	0.924	5
267	19013936	6.337979	-214.137	233.688	0.800	0.766	0.834	0.993	4
268	19132899	6.377633	-160.374	175.953	0.766	0.807	0.724	0.995	8
269	19306564	6.435521	-170.760	226.662	0.707	0.786	0.627	0.983	9
270	19993985	6.664662	-152.126	172.287	0.715	0.725	0.705	0.992	4
271	22318589	7.439530	-215.665	234.910	0.817	0.838	0.797	0.991	9
272	22397055	7.465685	-179.924	236.131	0.626	0.565	0.687	0.992	4
273	22868246	7.622749	-175.648	195.198	0.797	0.831	0.763	0.994	10
274	24044460	8.014820	-221.163	233.382	0.599	0.507	0.692	0.955	8
275	25377424	8.459141	-202.529	226.051	0.546	0.510	0.582	0.783	8
276	25467293	8.489098	-215.054	233.688	0.781	0.773	0.789	0.988	5
277	25903222	8.634407	-162.818	230.022	0.656	0.714	0.599	0.993	9
278	26442899	8.814300	-43.683	-58.651	0.872	0.873	0.871	0.954	4
279	26705132	8.901711	-215.359	233.993	0.812	0.796	0.828	0.992	5
280	31322225	10.440742	-111.804	116.386	0.745	0.837	0.653	0.987	8
281	31419825	10.473275	-37.573	-59.873	0.892	0.889	0.894	0.983	9
282	31504038	10.501346	-209.861	228.189	0.615	0.641	0.588	0.946	10
283	31815437	10.605146	-116.080	126.466	0.852	0.896	0.807	0.994	9
284	34469398	11.489799	-161.596	211.694	0.731	0.787	0.675	0.988	9
285	36246379	12.082126	-156.708	232.160	0.693	0.792	0.594	0.991	9
286	36301104	12.100368	-213.832	233.077	0.781	0.821	0.740	0.990	9
287	36584191	12.194730	-149.071	178.091	0.582	0.678	0.487	0.983	3
288	36738178	12.246059	-215.054	233.688	0.745	0.724	0.766	0.917	6
289	36887731	12.295910	-214.748	233.993	0.805	0.781	0.830	0.986	4
290	36888332	12.296111	-215.359	233.688	0.825	0.817	0.832	0.996	8
291	37517488	12.505829	-166.483	226.967	0.669	0.746	0.592	0.984	9
292	40052365	13.350788	-170.760	230.022	0.644	0.694	0.594	0.993	7
293	40600081	13.533360	214.748	-222.996	0.750	0.786	0.715	0.989	9
294	41092608	13.697536	235.215	-29.020	0.713	0.578	0.849	0.966	5
295	41455754	13.818585	-147.544	136.852	0.796	0.848	0.743	0.987	7
296	41922247	13.974082	-111.498	108.443	0.806	0.879	0.733	0.987	9
297	42074367	14.024789	-152.126	237.353	0.785	0.802	0.768	0.995	9
298	42390472	14.130157	-97.446	-92.253	0.686	0.727	0.646	0.966	3
299	43292172	14.430724	182.979	-155.792	0.750	0.704	0.795	0.932	8
300	43752048	14.584016	-158.541	213.526	0.859	0.847	0.872	0.993	10
301	44853142	14.951047	-157.319	175.648	0.734	0.774	0.693	0.990	3
302	45566915	15.188972	-214.443	235.215	0.786	0.769	0.803	0.979	8
303	46736506	15.578835	-170.149	228.189	0.637	0.675	0.599	0.980	7
304	49109732	16.369911	84.616	-147.239	0.792	0.791	0.793	0.990	8
305	49566358	16.522119	-215.359	234.299	0.770	0.742	0.797	0.994	6
306	49939915	16.646638	126.161	-118.524	0.867	0.854	0.880	0.992	7
307	51174899	17.058300	109.665	-115.469	0.691	0.539	0.843	0.976	3
308	52005508	17.335169	-214.748	233.688	0.790	0.802	0.779	0.858	7
309	52094327	17.364776	83.394	-76.674	0.856	0.841	0.870	0.993	2
310	52521171	17.507057	-177.480	231.855	0.631	0.686	0.577	0.992	8
311	53403980	17.801327	112.414	-112.720	0.714	0.586	0.842	0.992	5
312	56789126	18.929709	4.582	-44.294	0.788	0.711	0.864	0.988	7
313	57651026	19.217009	133.187	-127.077	0.737	0.622	0.852	0.991	6
314	60000376	20.000125	-214.748	233.382	0.659	0.599	0.719	0.922	7
315	62673275	20.891092	-166.178	233.688	0.683	0.728	0.638	0.985	8
316	63630966	21.210322	-209.250	-207.722	0.546	0.549	0.542	0.991	4
317	64242814	21.414271	-215.054	233.688	0.771	0.796	0.747	0.960	8
318	64731894	21.577298	125.855	-124.328	0.879	0.886	0.872	0.995	7
319	65487885	21.829295	234.299	-215.359	0.825	0.817	0.833	0.988	9
320	66169463	22.056488	-171.371	221.774	0.653	0.752	0.554	0.986	9
321	66526314	22.175438	-212.915	230.938	0.715	0.748	0.682	0.988	9
322	67415155	22.471718	-210.166	229.411	0.619	0.598	0.640	0.944	8
323	68389709	22.796570	176.870	-147.849	0.685	0.561	0.810	0.990	6
324	71682337	23.894112	-156.097	178.091	0.710	0.755	0.665	0.988	4
325	71812732	23.937577	127.077	-121.273	0.863	0.848	0.878	0.992	9
326	73113273	24.371091	-166.483	178.397	0.645	0.716	0.575	0.974	4
327	74240305	24.746768	-97.141	-92.253	0.675	0.690	0.661	0.976	3
328	76639518	25.546506	146.322	-128.910	0.874	0.860	0.888	0.994	9
329	77570916	25.856972	-109.971	117.913	0.810	0.863	0.756	0.992	9
330	78576876	26.192292	181.757	-157.930	0.720	0.681	0.759	0.954	5
331	79394853	26.464951	86.449	-109.665	0.817	0.820	0.814	0.989	9
332	79820972	26.606991	102.334	-89.504	0.835	0.832	0.839	0.954	3
333	80977755	26.992585	-111.498	116.386	0.669	0.827	0.510	0.991	5
334	81497061	27.165687	-67.510	-64.150	0.716	0.798	0.633	0.988	2
335	81790508	27.263503	-214.748	234.299	0.790	0.794	0.786	0.990	4
336	82961157	27.653719	-63.844	39.712	0.920	0.940	0.899	0.993	6
337	83675764	27.891921	117.608	-115.469	0.700	0.546	0.855	0.989	4
338	83964118	27.988039	-209.250	175.037	0.650	0.638	0.662	0.986	4
339	84293911	28.097970	81.562	-77.285	0.862	0.870	0.855	0.989	5
340	84657453	28.219151	-150.599	122.190	0.716	0.814	0.619	0.983	8
341	84844007	28.281336	-180.841	190.616	0.808	0.843	0.774	0.991	9
342	84869402	28.289801	-208.944	223.302	0.591	0.624	0.558	0.990	7
343	86442197	28.814066	183.895	-170.149	0.673	0.683	0.663	0.965	4
344	87094695	29.031565	-50.709	-64.761	0.874	0.866	0.883	0.959	9
345	87309692	29.103231	234.604	-215.970	0.726	0.771	0.681	0.992	9
346	87339393	29.113131	-174.731	177.786	0.747	0.716	0.779	0.989	7
347	87741506	29.247169	106.305	-119.135	0.832	0.812	0.852	0.990	8
348	89206316	29.735439	-25.049	27.187	0.797	0.828	0.765	0.992	3
349	89467981	29.822660	129.826	-124.939	0.912	0.894	0.929	0.992	9
350	89792184	29.930728	-180.841	185.423	0.555	0.529	0.582	0.982	2
351	89855485	29.951828	87.671	-93.781	0.810	0.829	0.790	0.992	6
352	90022044	30.007348	-87.671	-81.562	0.713	0.785	0.641	0.991	4
353	90148626	30.049542	103.556	-106.000	0.854	0.851	0.858	0.991	8
354	90163341	30.054447	107.832	-110.582	0.765	0.707	0.823	0.988	6
355	90335795	30.111932	174.426	-148.155	0.639	0.479	0.800	0.990	2
356	90450303	30.150101	-110.276	117.302	0.697	0.794	0.600	0.983	2
357	90593217	30.197739	125.855	-118.524	0.825	0.776	0.874	0.993	6
358	91232648	30.410883	125.550	-113.636	0.786	0.721	0.851	0.991	6
359	91355786	30.451929	-175.037	228.495	0.629	0.673	0.584	0.948	9
360	92317506	30.772502	-94.086	-89.504	0.720	0.759	0.681	0.869	3
361	93472104	31.157368	178.091	-157.014	0.719	0.733	0.704	0.984	4
362	93526346	31.175449	-176.259	183.590	0.556	0.484	0.629	0.991	4
363	94037873	31.345958	-99.890	93.170	0.879	0.901	0.856	0.991	5
364	94114476	31.371492	-163.734	179.619	0.676	0.724	0.628	0.984	8
365	94917528	31.639176	112.109	-112.720	0.659	0.517	0.801	0.986	2
366	95092732	31.697577	-170.455	216.581	0.728	0.810	0.647	0.981	8
