EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
110	11852173	3.950724	-153.043	165.872	0.713	0.838	0.589	0.995	5
111	13085933	4.361978	-169.844	232.160	0.742	0.802	0.681	0.995	9
112	13296987	4.432329	-169.538	225.745	0.661	0.705	0.617	0.991	8
113	13639177	4.546392	-215.054	231.855	0.566	0.559	0.573	0.968	8
114	13739182	4.579727	-175.037	225.745	0.664	0.682	0.646	0.993	9
115	14073314	4.691105	-144.795	232.771	0.787	0.844	0.730	0.993	9
116	14133754	4.711251	152.737	-116.386	0.761	0.675	0.848	0.931	5
117	14502230	4.834077	-50.709	-67.815	0.749	0.654	0.844	0.820	4
118	15105670	5.035223	-171.371	235.215	0.719	0.775	0.662	0.990	9
119	15177895	5.059298	-156.403	233.077	0.727	0.795	0.659	0.992	9
120	15451738	5.150579	-156.097	180.535	0.723	0.801	0.644	0.985	9
121	15597784	5.199261	-214.443	233.993	0.783	0.790	0.775	0.964	5
122	16325728	5.441909	-115.469	127.688	0.663	0.797	0.528	0.981	2
123	18552536	6.184179	-214.137	233.688	0.784	0.776	0.792	0.986	7
124	18746356	6.248785	-210.472	228.189	0.652	0.677	0.626	0.741	2
125	18858807	6.286269	-157.319	234.604	0.722	0.776	0.668	0.991	9
126	19496699	6.498900	-2.749	-143.267	0.750	0.665	0.835	0.874	9
127	19919534	6.639845	-162.207	176.259	0.644	0.640	0.649	0.982	5
128	20566325	6.855442	88.282	-78.201	0.822	0.831	0.813	0.991	2
129	21520998	7.173666	-189.088	226.967	0.592	0.543	0.640	0.986	9
130	21696904	7.232301	-215.970	234.910	0.707	0.719	0.696	0.980	4
131	22820222	7.606741	-214.748	234.299	0.783	0.768	0.798	0.989	6
132	22867956	7.622652	175.648	-154.264	0.566	0.504	0.628	0.740	2
133	23005508	7.668503	-148.460	234.910	0.786	0.847	0.726	0.991	9
134	23244055	7.748018	-212.915	230.327	0.599	0.629	0.569	0.916	3
135	23759424	7.919808	-112.720	117.913	0.773	0.857	0.688	0.996	6
136	27074471	9.024824	-95.919	-84.616	0.773	0.828	0.718	0.979	5
137	27567300	9.189100	85.533	-85.838	0.822	0.855	0.789	0.992	3
138	27671487	9.223829	210.472	-168.622	0.552	0.517	0.587	0.956	4
139	27966514	9.322171	-155.486	171.371	0.715	0.810	0.620	0.987	6
140	30624729	10.208243	-211.083	-206.806	0.560	0.606	0.514	0.980	3
141	35000994	11.666998	-35.740	-65.982	0.817	0.789	0.845	0.987	5
142	36086527	12.028842	-214.443	235.215	0.645	0.610	0.679	0.801	2
143	40600367	13.533456	-180.841	230.633	0.584	0.591	0.576	0.986	3
144	40686085	13.562028	-215.054	228.800	0.552	0.490	0.614	0.982	6
145	41857147	13.952382	-67.815	-64.761	0.675	0.755	0.594	0.981	2
146	43354788	14.451596	-214.137	234.910	0.825	0.833	0.817	0.987	9
147	43368538	14.456179	-178.091	185.117	0.558	0.515	0.602	0.745	3
148	43446007	14.482002	-110.887	116.080	0.823	0.878	0.768	0.982	4
149	44245171	14.748390	-155.486	179.313	0.507	0.495	0.519	0.964	2
150	44759042	14.919681	-214.748	234.910	0.759	0.767	0.751	0.986	6
151	45019135	15.006378	233.688	-216.276	0.645	0.755	0.536	0.983	7
152	45822536	15.274179	-65.371	-63.844	0.699	0.746	0.651	0.990	7
153	46667299	15.555766	-168.011	224.523	0.635	0.699	0.571	0.990	9
154	48058280	16.019427	-86.755	104.472	0.855	0.871	0.839	0.992	9
155	48656368	16.218789	-211.999	231.855	0.695	0.704	0.687	0.988	10
156	49620940	16.540313	-175.037	230.633	0.642	0.663	0.620	0.810	6
157	49682524	16.560841	-155.181	179.008	0.771	0.808	0.734	0.987	3
158	50405144	16.801715	235.215	-28.104	0.806	0.720	0.893	0.988	3
159	50779663	16.926554	-93.781	-84.922	0.706	0.796	0.616	0.956	4
160	52073542	17.357847	165.567	-138.685	0.819	0.760	0.878	0.985	9
161	52193784	17.397928	-156.403	241.630	0.808	0.810	0.805	0.993	9
162	54985230	18.328410	-88.282	-82.783	0.714	0.793	0.635	0.963	2
163	55842748	18.614249	-11.303	-10.692	0.846	0.862	0.831	0.991	10
164	55980370	18.660123	103.250	-78.201	0.811	0.779	0.844	0.994	5
165	56916567	18.972189	233.993	-214.748	0.652	0.733	0.571	0.908	3
166	57133570	19.044523	5.499	-44.294	0.869	0.869	0.870	0.993	7
167	58149556	19.383185	-171.676	201.002	0.695	0.793	0.598	0.990	10
168	58163048	19.387683	-158.541	233.993	0.756	0.824	0.689	0.994	10
169	60121819	20.040606	-165.261	222.691	0.698	0.730	0.666	0.990	9
170	60596692	20.198897	97.141	-106.916	0.815	0.797	0.833	0.993	2
171	60626501	20.208834	-152.737	158.236	0.698	0.818	0.577	0.981	3
172	61423230	20.474410	106.000	-112.720	0.825	0.800	0.850	0.984	7
173	64492013	21.497338	233.382	-215.359	0.664	0.786	0.541	0.980	8
174	65025618	21.675206	-96.530	-95.308	0.617	0.659	0.574	0.965	2
175	66474304	22.158101	86.755	-107.832	0.835	0.834	0.835	0.995	2
176	67842774	22.614258	85.227	-105.083	0.883	0.906	0.860	0.994	9
177	71388888	23.796296	80.951	-67.204	0.778	0.693	0.863	0.985	2
178	71659368	23.886456	-213.832	-205.890	0.573	0.605	0.541	0.991	4
179	72181832	24.060611	-214.443	233.382	0.701	0.707	0.694	0.981	4
180	72900288	24.300096	179.619	-151.515	0.804	0.782	0.827	0.989	9
181	75810419	25.270140	-214.443	234.604	0.737	0.709	0.765	0.947	4
182	76074900	25.358300	-68.732	85.838	0.873	0.909	0.837	0.993	2
183	76079493	25.359831	187.256	-189.088	0.689	0.677	0.700	0.990	2
184	76849474	25.616491	-215.665	234.910	0.817	0.825	0.808	0.995	10
185	77251416	25.750472	-80.340	80.645	0.926	0.933	0.920	0.994	6
186	78367582	26.122527	-175.037	230.327	0.619	0.644	0.594	0.989	4
187	79169957	26.389986	-215.970	202.224	0.487	0.407	0.566	0.971	6
188	81869338	27.289779	-151.210	166.178	0.841	0.842	0.840	0.992	9
189	82174946	27.391649	-174.120	182.368	0.625	0.568	0.682	0.987	8
190	83936526	27.978842	-79.118	-74.230	0.714	0.881	0.546	0.963	5
191	85305670	28.435223	-116.080	125.550	0.882	0.909	0.855	0.994	9
192	85441100	28.480367	-170.455	153.959	0.878	0.868	0.889	0.994	7
193	86894231	28.964744	-169.233	190.005	0.685	0.728	0.643	0.984	8
194	87886341	29.295447	-214.748	234.299	0.812	0.841	0.783	0.986	8
195	88219016	29.406339	-156.403	179.313	0.508	0.414	0.601	0.955	2
196	88221454	29.407151	-214.748	234.604	0.760	0.783	0.738	0.969	6
197	88970697	29.656899	234.604	-215.665	0.733	0.779	0.687	0.990	9
198	89322060	29.774020	-213.526	234.910	0.824	0.826	0.822	0.967	9
199	90306418	30.102139	-214.443	233.382	0.778	0.781	0.775	0.960	6
200	90336543	30.112181	-147.544	170.149	0.616	0.750	0.483	0.947	4
201	91017059	30.339020	182.979	-152.737	0.628	0.609	0.648	0.980	3
202	92073444	30.691148	-213.832	231.549	0.707	0.716	0.697	0.901	8
203	93419353	31.139784	-213.526	229.717	0.722	0.763	0.681	0.870	2
204	93632968	31.210989	-214.748	233.993	0.789	0.786	0.792	0.990	5
205	94434976	31.478325	-66.288	-67.204	0.716	0.690	0.742	0.805	5
206	94937328	31.645776	109.971	-123.412	0.771	0.680	0.861	0.973	2
207	94946517	31.648839	100.501	-124.328	0.812	0.788	0.837	0.978	7
208	95194464	31.731488	-66.899	-65.371	0.748	0.763	0.732	0.939	8
209	95349268	31.783089	-215.359	233.688	0.779	0.772	0.786	0.994	8
210	96029299	32.009766	175.648	-138.074	0.789	0.762	0.815	0.991	9
211	96721997	32.240666	-109.054	125.855	0.647	0.756	0.538	0.968	2
212	97278501	32.426167	-102.639	92.253	0.905	0.928	0.882	0.991	8
213	98427494	32.809165	-95.919	-84.005	0.799	0.871	0.727	0.991	6
214	98443583	32.814528	-91.948	103.861	0.792	0.853	0.731	0.984	2
215	98595946	32.865315	-113.942	103.250	0.822	0.887	0.757	0.977	4
216	99055183	33.018394	-88.282	-80.645	0.638	0.790	0.486	0.957	2
217	99174841	33.058280	-188.172	170.455	0.861	0.858	0.863	0.991	10
218	99341586	33.113862	-214.443	234.604	0.808	0.814	0.802	0.988	8
219	99620241	33.206747	-153.959	177.786	0.609	0.641	0.577	0.994	3
220	99906584	33.302195	90.420	-101.112	0.868	0.854	0.882	0.992	6
221	100882099	33.627366	184.201	-154.570	0.760	0.705	0.815	0.992	7
222	101462696	33.820899	-209.250	-207.111	0.523	0.538	0.509	0.725	2
223	101730687	33.910229	-77.285	-71.786	0.679	0.709	0.648	0.928	2
224	101860086	33.953362	-97.141	-96.224	0.661	0.686	0.636	0.989	2
225	102272742	34.090914	-97.141	-91.948	0.714	0.774	0.653	0.979	4
226	102362908	34.120969	98.974	-134.409	0.873	0.868	0.879	0.989	5
227	102714532	34.238177	87.671	-95.002	0.717	0.739	0.696	0.849	2
228	104015303	34.671768	-87.671	-84.005	0.684	0.692	0.675	0.990	2
229	104251340	34.750447	39.712	-43.988	0.810	0.764	0.856	0.988	4
230	104284055	34.761352	-243.463	-236.131	0.540	0.608	0.471	0.985	2
231	104615058	34.871686	-172.287	184.201	0.625	0.626	0.625	0.980	7
232	104992274	34.997425	-34.824	-63.844	0.843	0.828	0.858	0.983	8
233	105435195	35.145065	-214.137	233.993	0.804	0.804	0.804	0.980	7
234	106515184	35.505061	-115.164	125.855	0.870	0.891	0.849	0.993	9
235	106730656	35.576885	-155.181	180.841	0.652	0.721	0.583	0.986	4
236	106794582	35.598194	145.406	-148.155	0.840	0.806	0.875	0.991	9
237	106807364	35.602455	-152.737	175.953	0.759	0.812	0.705	0.990	3
238	107017511	35.672504	119.746	-113.636	0.796	0.724	0.867	0.808	3
239	107373049	35.791016	-155.486	171.371	0.674	0.810	0.537	0.983	6
240	108058409	36.019470	177.480	-148.460	0.649	0.512	0.786	0.973	3
241	108143976	36.047992	174.731	-152.432	0.850	0.856	0.844	0.928	8
242	108612350	36.204117	-95.613	-85.227	0.760	0.808	0.712	0.771	5
243	108938899	36.312966	-176.259	-48.570	0.574	0.661	0.488	0.989	3
244	109036934	36.345645	-113.331	112.720	0.728	0.836	0.620	0.984	9
245	109571366	36.523789	-155.792	175.342	0.534	0.645	0.423	0.990	2
246	109808087	36.602696	-136.547	127.383	0.865	0.875	0.855	0.994	9
247	109833408	36.611136	-95.919	-90.726	0.764	0.788	0.741	0.988	9
248	110131987	36.710662	94.086	-117.302	0.697	0.740	0.653	0.990	2
249	110150620	36.716873	-160.985	183.895	0.711	0.729	0.693	0.981	8
250	110330064	36.776688	-169.538	183.590	0.705	0.718	0.692	0.984	9
251	110994964	36.998321	-175.037	223.607	0.632	0.673	0.591	0.973	10
252	111408943	37.136314	-171.371	184.812	0.551	0.503	0.600	0.956	3
253	111699892	37.233297	-102.334	114.553	0.551	0.679	0.423	0.979	2
254	111989274	37.329758	-158.236	166.483	0.674	0.750	0.598	0.977	3
255	112160617	37.386872	-213.832	234.299	0.826	0.829	0.823	0.979	9
256	112215858	37.405286	-34.824	-62.317	0.861	0.872	0.850	0.980	9
257	112540715	37.513572	-149.377	183.284	0.600	0.660	0.540	0.987	4
258	112612975	37.537658	-95.002	-90.420	0.653	0.687	0.620	0.989	3
259	112790218	37.596739	97.752	-112.720	0.786	0.729	0.844	0.992	5
260	112810543	37.603514	-34.519	-58.346	0.861	0.882	0.841	0.982	8
261	112820575	37.606858	-35.740	-62.622	0.896	0.907	0.885	0.963	9
262	112881795	37.627265	-32.991	-63.233	0.862	0.861	0.863	0.993	7
263	113052842	37.684281	-215.665	234.604	0.764	0.736	0.791	0.989	6
264	113069482	37.689827	-95.613	-90.115	0.754	0.772	0.736	0.965	2
265	113091438	37.697146	-214.137	235.215	0.771	0.764	0.778	0.986	7
266	113275004	37.758335	-114.247	116.080	0.887	0.908	0.867	0.987	7
267	113785146	37.928382	121.579	-118.218	0.781	0.672	0.889	0.990	2
268	113789973	37.929991	-109.360	117.608	0.639	0.778	0.500	0.989	4
269	114047713	38.015904	115.469	-113.636	0.787	0.717	0.856	0.987	4
270	114059588	38.019863	-95.919	-90.115	0.680	0.705	0.656	0.976	3
271	114078405	38.026135	-95.919	-94.086	0.595	0.629	0.561	0.886	2
272	114285867	38.095289	-153.959	151.821	0.751	0.804	0.699	0.975	7
273	114384132	38.128044	109.054	-114.858	0.888	0.870	0.906	0.989	9
274	114549150	38.183050	182.979	-157.625	0.766	0.704	0.828	0.991	4
275	114737714	38.245905	172.898	-143.573	0.857	0.850	0.865	0.975	8
276	115054416	38.351472	181.146	-153.653	0.735	0.683	0.787	0.990	3
277	115398236	38.466079	-157.625	182.674	0.686	0.710	0.662	0.980	2
278	115428214	38.476071	-178.397	183.590	0.578	0.477	0.679	0.992	3
279	115546426	38.515475	-215.665	234.604	0.796	0.808	0.784	0.986	9
280	115748962	38.582987	-109.360	83.700	0.892	0.898	0.886	0.993	2
281	115761780	38.587260	116.386	-117.913	0.875	0.850	0.899	0.991	9
282	115770491	38.590164	-67.204	-64.150	0.706	0.801	0.611	0.984	2
283	116728067	38.909356	84.922	-77.896	0.819	0.791	0.848	0.989	8
284	116746171	38.915390	-84.616	-18.328	0.724	0.857	0.591	0.954	2
285	117043002	39.014334	126.161	-116.997	0.893	0.888	0.897	0.994	8
286	117104365	39.034788	-176.259	183.284	0.535	0.461	0.609	0.993	2
287	117466860	39.155620	-115.469	124.022	0.770	0.858	0.683	0.991	9
288	117716298	39.238766	-156.097	171.065	0.770	0.815	0.725	0.993	8
289	117748458	39.249486	-152.126	165.567	0.811	0.830	0.792	0.994	9
290	117793192	39.264397	-151.821	164.651	0.672	0.813	0.532	0.993	6
291	117808019	39.269340	-161.290	179.313	0.629	0.681	0.577	0.991	2
292	118008332	39.336111	-215.054	233.993	0.781	0.780	0.783	0.934	2
293	118123360	39.374453	-96.530	-88.282	0.720	0.781	0.659	0.987	4
294	118129608	39.376536	98.974	-110.276	0.628	0.452	0.804	0.991	3
295	118400776	39.466925	-113.025	125.855	0.852	0.901	0.804	0.994	9
296	118424004	39.474668	-116.691	123.412	0.720	0.836	0.603	0.989	2
297	118640613	39.546871	116.997	-115.775	0.807	0.738	0.877	0.989	4
298	118830962	39.610321	-103.861	0.305	0.572	0.652	0.491	0.992	3
299	118848933	39.616311	-50.709	-53.763	0.598	0.520	0.677	0.881	3
300	118955194	39.651731	79.118	-74.536	0.787	0.769	0.805	0.987	2
301	118993302	39.664434	80.340	-73.619	0.879	0.861	0.896	0.991	2
302	119012036	39.670679	-157.625	177.480	0.708	0.732	0.685	0.994	3
303	119043501	39.681167	85.838	-80.951	0.848	0.847	0.849	0.992	2
304	119083984	39.694661	-162.207	174.120	0.740	0.803	0.677	0.993	6
305	119229240	39.743080	-215.054	233.688	0.732	0.713	0.751	0.986	5
306	119293462	39.764487	-88.587	-86.755	0.682	0.721	0.644	0.949	2
307	119341903	39.780634	-111.804	117.608	0.706	0.825	0.586	0.988	7
308	119361227	39.787076	-198.253	204.973	0.591	0.737	0.445	0.991	3
309	119383732	39.794577	-214.443	233.382	0.669	0.615	0.722	0.965	2
310	119491175	39.830392	-164.651	176.259	0.710	0.748	0.672	0.978	9
311	119685176	39.895059	-214.443	233.077	0.740	0.738	0.741	0.987	4
312	119881804	39.960601	-213.832	-205.584	0.547	0.639	0.454	0.926	2
313	119953051	39.984350	-111.193	118.524	0.793	0.869	0.717	0.994	9
314	120013988	40.004663	-96.530	-95.002	0.593	0.627	0.559	0.922	2
315	120135999	40.045333	107.221	-120.051	0.825	0.797	0.852	0.993	3
316	120318236	40.106079	-149.377	177.175	0.703	0.793	0.613	0.985	4
317	120366262	40.122087	-156.097	178.091	0.471	0.483	0.459	0.980	2
