EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
46	1321081	0.440360	-36.657	-65.677	0.621	0.546	0.695	0.875	4
47	1356352	0.452117	88.893	-92.559	0.810	0.839	0.782	0.992	4
48	1439784	0.479928	85.227	-83.394	0.905	0.909	0.901	0.993	3
49	1549295	0.516432	-213.832	234.604	0.802	0.781	0.823	0.989	7
50	1647366	0.549122	-32.991	-65.066	0.881	0.867	0.896	0.991	10
51	1729244	0.576415	-214.443	234.910	0.814	0.832	0.796	0.993	9
52	1732334	0.577445	183.284	-160.679	0.786	0.786	0.786	0.947	6
53	1790498	0.596833	-5.499	-43.988	0.802	0.850	0.754	0.994	5
54	1793933	0.597978	-34.213	-65.677	0.637	0.623	0.652	0.968	3
55	1974947	0.658316	107.832	-115.164	0.815	0.770	0.860	0.995	7
56	1980871	0.660290	124.633	-120.662	0.891	0.882	0.900	0.995	9
57	2154335	0.718112	-99.890	103.250	0.826	0.862	0.790	0.991	8
58	2165231	0.721744	233.993	-211.694	0.673	0.744	0.601	0.973	9
59	2361438	0.787146	159.457	-121.273	0.830	0.768	0.893	0.992	10
60	2661913	0.887304	170.760	-156.708	0.761	0.686	0.837	0.985	3
61	2763340	0.921113	-214.443	234.299	0.819	0.821	0.816	0.986	8
62	2770837	0.923612	-215.359	233.993	0.752	0.742	0.761	0.993	4
63	2843631	0.947877	172.898	-163.429	0.828	0.828	0.828	0.985	7
64	3023037	1.007679	-87.366	-83.394	0.792	0.847	0.738	0.884	8
65	3090556	1.030185	-213.526	232.160	0.686	0.722	0.649	0.986	9
66	3161907	1.053969	-67.204	-22.300	0.772	0.906	0.637	0.992	2
67	3195290	1.065097	-215.054	233.688	0.808	0.819	0.797	0.993	9
68	3295135	1.098378	-158.847	227.884	0.701	0.778	0.624	0.991	7
69	3426889	1.142296	30.853	-19.550	0.826	0.793	0.859	0.993	5
70	3819978	1.273326	-32.686	-66.288	0.792	0.734	0.851	0.987	7
71	3826981	1.275660	171.982	-151.515	0.757	0.690	0.823	0.985	6
72	3942556	1.314185	-20.467	-45.516	0.896	0.895	0.897	0.995	10
73	3976859	1.325620	-35.130	-51.014	0.833	0.877	0.789	0.986	6
74	3989500	1.329833	-34.519	-63.844	0.813	0.838	0.787	0.988	4
75	4026187	1.342062	231.244	-168.316	0.606	0.549	0.664	0.985	4
76	4049376	1.349792	-71.786	-66.593	0.694	0.819	0.570	0.989	2
77	4055319	1.351773	-88.282	-80.034	0.751	0.842	0.660	0.990	2
78	4303679	1.434560	233.993	-214.748	0.662	0.764	0.560	0.954	8
79	4312258	1.437419	126.161	-122.190	0.881	0.868	0.894	0.994	10
80	4358341	1.452780	-163.734	227.273	0.730	0.814	0.646	0.988	10
81	4577400	1.525800	-215.359	234.299	0.804	0.810	0.798	0.988	6
82	4891703	1.630568	-213.526	233.077	0.684	0.639	0.730	0.965	3
83	5431679	1.810560	-62.622	-68.426	0.656	0.571	0.740	0.907	2
84	5499199	1.833066	-12.830	-26.576	0.837	0.831	0.842	0.982	8
85	5523831	1.841277	-113.636	116.997	0.732	0.845	0.618	0.993	6
86	5617251	1.872417	134.714	-35.435	0.724	0.759	0.690	0.989	3
87	5871884	1.957295	179.313	-157.930	0.609	0.498	0.720	0.946	2
88	6178916	2.059639	234.910	-215.970	0.733	0.786	0.681	0.986	9
89	6212006	2.070669	107.221	-106.305	0.809	0.812	0.806	0.994	8
90	6217542	2.072514	233.077	-215.054	0.605	0.677	0.533	0.953	3
91	6226437	2.075479	-157.319	150.599	0.809	0.848	0.771	0.995	9
92	6308030	2.102677	-109.360	123.717	0.640	0.757	0.523	0.989	2
93	6442002	2.147334	234.299	-214.443	0.739	0.792	0.687	0.891	6
94	6972738	2.324246	-154.875	179.008	0.608	0.717	0.498	0.990	4
95	7038664	2.346221	-65.982	234.604	0.644	0.685	0.602	0.991	3
96	7320966	2.440322	-154.570	225.134	0.784	0.841	0.726	0.995	10
97	7563848	2.521283	-214.443	234.910	0.781	0.795	0.768	0.989	5
98	7576875	2.525625	-61.095	-69.343	0.711	0.583	0.839	0.932	2
99	7649685	2.549895	-55.902	-48.570	0.693	0.758	0.628	0.990	6
100	7729962	2.576654	85.533	-82.478	0.841	0.844	0.838	0.993	2
101	8064463	2.688154	-215.054	235.826	0.816	0.809	0.824	0.994	7
102	8073212	2.691071	-38.490	-51.014	0.878	0.895	0.860	0.985	8
103	8494285	2.831428	235.826	-215.665	0.825	0.828	0.822	0.946	9
104	8605576	2.868525	234.299	-215.665	0.737	0.814	0.661	0.785	4
105	8995587	2.998529	231.244	-218.719	0.577	0.643	0.512	0.776	6
106	9019386	3.006462	86.144	-92.559	0.757	0.778	0.736	0.990	4
107	9065415	3.021805	-215.359	234.299	0.804	0.817	0.792	0.936	9
108	9283214	3.094405	199.169	-171.371	0.770	0.722	0.819	0.990	9
109	9344150	3.114717	234.299	-215.665	0.768	0.796	0.741	0.989	10
110	9475582	3.158527	86.144	-109.665	0.886	0.898	0.875	0.991	8
111	9895399	3.298466	216.581	-178.397	0.527	0.477	0.577	0.867	4
112	10011177	3.337059	-214.443	233.382	0.825	0.851	0.799	0.991	9
113	10656498	3.552166	-212.610	233.688	0.703	0.629	0.776	0.976	2
114	10844829	3.614943	108.443	-90.726	0.622	0.513	0.731	0.975	5
115	11082788	3.694263	96.530	-112.720	0.839	0.809	0.869	0.994	6
116	11143119	3.714373	86.449	-102.945	0.713	0.746	0.680	0.990	3
117	11221887	3.740629	-97.141	-95.613	0.525	0.610	0.440	0.989	2
118	12367193	4.122398	-45.821	-21.689	0.746	0.776	0.717	0.995	2
119	12742977	4.247659	-142.656	127.994	0.832	0.867	0.798	0.988	8
120	13274290	4.424763	-167.094	185.423	0.721	0.742	0.700	0.990	9
121	13727135	4.575712	-153.959	179.313	0.673	0.738	0.607	0.986	3
122	14225732	4.741911	-214.137	233.993	0.766	0.752	0.780	0.947	4
123	14537696	4.845899	-84.922	85.227	0.822	0.826	0.818	0.988	6
124	14597482	4.865827	-75.758	32.380	0.918	0.931	0.906	0.994	3
125	15088904	5.029635	230.022	-201.002	0.444	0.466	0.423	0.816	2
126	15140920	5.046973	-214.748	233.688	0.784	0.784	0.783	0.990	2
127	15532839	5.177613	-215.054	234.299	0.769	0.752	0.787	0.994	7
128	15560070	5.186690	-146.628	157.319	0.826	0.845	0.806	0.992	8
129	15945961	5.315320	-109.665	122.495	0.682	0.784	0.580	0.995	9
130	16126583	5.375528	-73.314	-17.412	0.904	0.927	0.882	0.995	3
131	17767403	5.922468	-97.141	-95.002	0.648	0.676	0.620	0.988	2
132	17777609	5.925870	-125.550	139.602	0.642	0.791	0.492	0.992	2
133	18260224	6.086741	233.688	-214.748	0.777	0.834	0.721	0.989	9
134	19091340	6.363780	-167.094	188.478	0.749	0.775	0.723	0.995	9
135	19150799	6.383600	-73.925	-68.426	0.708	0.879	0.538	0.976	3
136	19893731	6.631244	-215.970	234.910	0.835	0.829	0.842	0.988	8
137	20075019	6.691673	92.864	-114.553	0.846	0.825	0.867	0.993	7
138	20284256	6.761419	-107.221	91.948	0.901	0.916	0.886	0.993	7
139	21399962	7.133321	-150.599	170.760	0.651	0.755	0.546	0.984	8
140	21870233	7.290078	-113.331	116.997	0.787	0.872	0.702	0.984	9
141	22141199	7.380400	175.648	-172.593	0.746	0.692	0.800	0.966	3
142	22209902	7.403301	-146.628	140.824	0.671	0.810	0.531	0.992	3
143	22516315	7.505438	233.993	-214.748	0.815	0.820	0.809	0.964	9
144	22577939	7.525980	-60.789	-68.426	0.618	0.455	0.781	0.983	2
145	22671086	7.557029	-39.712	-68.121	0.686	0.584	0.787	0.973	5
146	23553988	7.851329	-74.230	72.092	0.854	0.917	0.790	0.994	4
147	23734505	7.911502	-111.498	126.161	0.743	0.825	0.661	0.990	8
148	23888962	7.962987	-212.610	-206.500	0.561	0.582	0.539	0.982	6
149	24213843	8.071281	184.201	-160.374	0.775	0.758	0.792	0.943	6
150	24342213	8.114071	-106.305	110.887	0.754	0.818	0.691	0.987	9
151	24500328	8.166776	-214.748	233.993	0.803	0.793	0.813	0.982	6
152	24618713	8.206238	-215.054	231.855	0.701	0.683	0.719	0.973	2
153	24801627	8.267209	228.189	-221.774	0.542	0.641	0.443	0.986	2
154	25283786	8.427929	80.645	-87.366	0.864	0.861	0.866	0.992	2
155	25408947	8.469649	-80.645	-75.452	0.785	0.861	0.709	0.988	8
156	28334355	9.444785	-131.659	156.097	0.798	0.865	0.732	0.977	9
157	29015539	9.671846	180.535	-173.509	0.599	0.668	0.529	0.984	3
158	29202296	9.734099	235.215	-214.748	0.784	0.824	0.745	0.939	9
159	29717966	9.905989	15.274	-42.461	0.861	0.849	0.872	0.995	5
160	29726063	9.908688	-214.137	234.910	0.806	0.799	0.812	0.979	7
161	29859671	9.953224	4.888	-47.043	0.773	0.708	0.837	0.990	2
162	30408672	10.136224	-76.369	-69.037	0.711	0.799	0.624	0.989	2
163	30656866	10.218955	-88.282	29.020	0.817	0.882	0.752	0.994	4
164	30905040	10.301680	-144.795	132.881	0.713	0.811	0.615	0.993	6
165	31019196	10.339732	-30.242	-63.844	0.753	0.747	0.760	0.992	6
166	31060745	10.353582	-96.835	-89.504	0.677	0.718	0.636	0.987	6
167	31354028	10.451343	95.308	-79.729	0.831	0.791	0.871	0.987	3
168	31539201	10.513067	85.533	-89.504	0.864	0.869	0.860	0.990	2
169	32024172	10.674724	-69.037	79.729	0.682	0.816	0.547	0.994	2
170	32053298	10.684433	116.080	-133.187	0.641	0.443	0.838	0.973	2
171	32279806	10.759935	-99.279	-93.475	0.660	0.718	0.602	0.917	2
172	32594551	10.864850	-111.804	114.553	0.588	0.710	0.466	0.988	2
173	33254942	11.084981	-147.849	174.426	0.625	0.781	0.469	0.970	5
174	33289703	11.096568	-96.835	-93.781	0.697	0.724	0.670	0.924	2
175	33555279	11.185093	-147.544	169.538	0.695	0.779	0.612	0.986	5
176	34013168	11.337723	84.616	-152.126	0.804	0.803	0.805	0.941	4
177	34162550	11.387517	-214.137	233.382	0.704	0.677	0.730	0.710	2
178	34807847	11.602616	-115.469	124.939	0.742	0.871	0.614	0.992	8
179	34822243	11.607414	-118.218	120.968	0.894	0.912	0.877	0.974	10
180	35736395	11.912132	-37.573	-64.761	0.904	0.891	0.917	0.991	9
181	35971662	11.990554	41.544	-20.161	0.856	0.857	0.856	0.994	7
182	36174179	12.058060	-166.483	184.506	0.713	0.729	0.696	0.976	7
183	36573471	12.191157	-84.311	43.988	0.898	0.938	0.858	0.995	9
184	36726801	12.242267	35.435	-26.271	0.871	0.845	0.898	0.990	9
185	38182559	12.727520	86.449	-84.005	0.864	0.846	0.882	0.993	7
186	38199695	12.733232	-215.665	228.189	0.559	0.564	0.555	0.989	3
187	38647188	12.882396	-73.008	-69.037	0.737	0.855	0.619	0.985	4
188	39471836	13.157279	-89.809	90.420	0.728	0.865	0.591	0.994	2
189	39635646	13.211882	85.227	-84.005	0.869	0.872	0.866	0.991	4
190	39706084	13.235361	84.311	-97.446	0.861	0.875	0.848	0.992	9
191	39830153	13.276718	-149.988	160.374	0.796	0.836	0.755	0.992	9
192	39922227	13.307409	-163.123	176.564	0.728	0.741	0.716	0.980	8
193	40577853	13.525951	234.910	-214.137	0.634	0.725	0.542	0.801	3
194	40630756	13.543585	-157.319	183.284	0.777	0.800	0.754	0.986	7
195	40641955	13.547318	-149.988	167.400	0.802	0.824	0.780	0.995	8
196	41227471	13.742490	-214.748	233.382	0.713	0.774	0.652	0.926	2
197	41420600	13.806867	-96.835	-95.308	0.685	0.702	0.668	0.847	2
198	41724519	13.908173	-87.060	-77.896	0.722	0.878	0.566	0.992	2
199	42050447	14.016816	-158.541	178.702	0.695	0.781	0.609	0.914	7
200	42854226	14.284742	-96.530	-95.002	0.601	0.634	0.568	0.928	2
201	42927685	14.309228	-163.429	183.590	0.673	0.692	0.653	0.992	7
202	43294072	14.431357	-170.149	181.452	0.674	0.644	0.704	0.963	3
203	43530847	14.510282	83.700	-88.893	0.831	0.878	0.785	0.992	2
204	43629148	14.543049	71.175	-74.230	0.852	0.840	0.865	0.992	3
205	43680859	14.560286	178.397	-154.264	0.830	0.829	0.830	0.961	8
206	43694261	14.564754	-39.712	-68.121	0.630	0.500	0.760	0.989	4
207	43709734	14.569911	-116.080	120.662	0.732	0.867	0.597	0.986	8
208	44016434	14.672145	97.446	-97.752	0.639	0.569	0.710	0.990	2
209	44017755	14.672585	102.945	-111.498	0.735	0.675	0.796	0.973	2
210	44133064	14.711021	-159.763	184.201	0.754	0.775	0.733	0.994	5
211	44238803	14.746268	-214.137	234.299	0.747	0.765	0.729	0.954	6
212	44319672	14.773224	121.273	-125.550	0.923	0.923	0.923	0.996	9
213	44750244	14.916748	-165.872	182.063	0.785	0.792	0.779	0.990	4
214	44919310	14.973103	-113.636	118.218	0.827	0.880	0.773	0.985	9
215	45070791	15.023597	-94.391	-86.449	0.756	0.794	0.718	0.992	3
216	45684322	15.228107	234.299	-215.970	0.799	0.789	0.809	0.779	9
217	46497850	15.499283	-214.137	233.993	0.814	0.827	0.801	0.946	8
218	46664050	15.554683	96.835	-87.366	0.717	0.688	0.746	0.981	2
219	46932340	15.644113	-153.348	172.593	0.612	0.742	0.482	0.992	4
220	47085183	15.695061	231.244	-204.057	0.650	0.718	0.582	0.986	3
221	47319541	15.773180	-162.512	175.037	0.709	0.698	0.720	0.992	7
222	47331685	15.777228	-183.590	177.175	0.866	0.861	0.870	0.996	9
223	47373403	15.791134	-168.011	192.449	0.557	0.687	0.428	0.981	6
224	47605382	15.868461	-117.913	112.720	0.805	0.886	0.725	0.989	9
225	47736572	15.912191	121.884	-114.553	0.855	0.829	0.881	0.991	9
226	47871091	15.957030	-108.443	107.832	0.782	0.848	0.717	0.984	9
227	47956727	15.985576	121.884	-113.636	0.830	0.771	0.890	0.991	9
228	48177505	16.059168	-100.196	0.611	0.749	0.806	0.693	0.974	2
229	48579343	16.193114	117.913	-107.527	0.657	0.510	0.805	0.940	3
230	48618670	16.206223	-113.025	123.412	0.772	0.854	0.691	0.991	6
231	48684581	16.228194	-59.262	32.380	0.682	0.760	0.603	0.945	3
232	48751767	16.250589	95.002	-96.530	0.840	0.838	0.841	0.989	3
233	48996798	16.332266	-162.512	180.841	0.739	0.758	0.721	0.993	9
234	49027099	16.342366	-157.930	174.426	0.756	0.796	0.715	0.995	9
235	49321997	16.440666	41.544	-25.660	0.657	0.477	0.837	0.991	4
236	49402615	16.467538	-178.702	185.117	0.667	0.686	0.648	0.987	4
237	49492948	16.497649	-165.261	182.368	0.700	0.698	0.703	0.989	8
238	49640356	16.546785	111.498	-114.858	0.793	0.725	0.861	0.974	5
239	49652415	16.550805	85.227	-81.562	0.848	0.828	0.868	0.987	3
240	49744073	16.581358	181.146	-152.737	0.799	0.769	0.829	0.989	10
241	49839526	16.613175	172.593	-152.432	0.840	0.843	0.838	0.754	8
242	49906479	16.635493	-157.319	179.924	0.676	0.714	0.637	0.991	7
243	50019743	16.673248	-117.608	125.550	0.863	0.881	0.846	0.990	10
244	50075430	16.691810	-160.374	181.146	0.713	0.733	0.693	0.987	3
245	50198861	16.732954	-107.832	108.443	0.778	0.857	0.699	0.986	9
246	50211960	16.737320	-166.483	169.233	0.821	0.837	0.805	0.985	8
247	50271798	16.757266	-144.489	168.927	0.792	0.823	0.761	0.982	9
248	50317642	16.772547	85.533	-84.616	0.862	0.866	0.857	0.993	2
249	50370305	16.790102	-214.748	230.938	0.805	0.797	0.812	0.986	3
250	50377931	16.792644	-110.582	116.997	0.778	0.852	0.704	0.994	9
251	50403130	16.801043	-164.040	181.146	0.756	0.790	0.722	0.991	5
252	50428651	16.809550	150.599	-144.489	0.836	0.796	0.876	0.993	10
253	50434133	16.811378	-153.348	164.651	0.713	0.829	0.597	0.995	6
254	50519586	16.839862	-37.879	-64.455	0.643	0.596	0.690	0.988	6
255	50567387	16.855796	-163.123	179.619	0.693	0.675	0.711	0.985	7
256	50592979	16.864326	119.746	-133.492	0.813	0.780	0.845	0.987	6
257	50633820	16.877940	-87.060	91.031	0.921	0.920	0.922	0.992	9
258	50642182	16.880727	183.895	-161.290	0.747	0.753	0.740	0.978	7
259	50675193	16.891731	-156.097	177.480	0.638	0.743	0.533	0.985	3
260	50893350	16.964450	126.161	-117.608	0.878	0.862	0.894	0.994	10
261	50905435	16.968478	-116.386	105.389	0.762	0.830	0.693	0.991	5
262	50906036	16.968679	-121.273	116.997	0.879	0.911	0.846	0.973	9
263	50911351	16.970450	-116.080	117.302	0.859	0.908	0.810	0.991	10
264	50914154	16.971385	-120.968	108.443	0.906	0.915	0.896	0.925	10
265	51058699	17.019566	-161.290	174.731	0.649	0.744	0.555	0.991	2
266	51451630	17.150543	-104.472	106.000	0.852	0.880	0.824	0.992	7
267	51770541	17.256847	128.299	-146.322	0.866	0.861	0.872	0.990	8
268	51796082	17.265361	-167.400	167.400	0.736	0.769	0.704	0.996	5
269	51836682	17.278894	186.645	-164.651	0.733	0.730	0.737	0.990	4
270	51932345	17.310782	-165.872	177.786	0.630	0.641	0.619	0.983	6
271	51954645	17.318215	233.688	-220.858	0.645	0.807	0.484	0.989	8
272	52059638	17.353213	-91.031	-88.587	0.759	0.772	0.747	0.987	5
273	52134884	17.378295	-157.930	177.175	0.627	0.733	0.521	0.943	7
274	52291184	17.430395	-120.968	124.939	0.729	0.855	0.604	0.990	3
275	52406230	17.468743	-111.193	93.170	0.758	0.769	0.746	0.989	2
276	52453134	17.484378	131.048	-149.988	0.779	0.710	0.849	0.993	3
277	52455854	17.485285	-116.997	122.801	0.741	0.858	0.624	0.992	2
278	52486473	17.495491	-102.639	112.720	0.633	0.719	0.547	0.990	2
279	52518047	17.506016	-157.014	177.786	0.593	0.599	0.588	0.991	8
280	52566787	17.522262	-160.985	170.760	0.783	0.736	0.831	0.988	8
281	52574672	17.524891	-156.097	178.397	0.692	0.688	0.697	0.948	4
282	52794076	17.598025	182.674	-148.155	0.698	0.643	0.753	0.980	3
283	52829725	17.609908	165.872	-150.904	0.821	0.803	0.839	0.988	9
284	53008073	17.669358	-174.120	187.561	0.576	0.565	0.587	0.987	2
285	53142945	17.714315	-171.371	181.452	0.603	0.603	0.604	0.977	2
286	53239029	17.746343	-96.835	-92.864	0.663	0.686	0.640	0.955	2
287	53285672	17.761891	-94.391	-89.198	0.717	0.731	0.704	0.836	4
288	53367283	17.789094	-134.409	127.994	0.775	0.765	0.786	0.991	7
289	53466664	17.822221	-166.789	177.175	0.760	0.754	0.766	0.989	8
290	53469113	17.823038	-157.319	175.037	0.732	0.761	0.703	0.991	5
291	53499908	17.833303	-214.443	233.993	0.798	0.812	0.784	0.941	5
292	53615825	17.871942	-159.152	178.702	0.637	0.653	0.622	0.991	4
293	53736243	17.912081	-144.184	164.040	0.805	0.839	0.772	0.988	10
294	53755556	17.918519	-120.968	147.239	0.681	0.822	0.539	0.989	4
295	53777266	17.925755	179.924	-157.014	0.743	0.659	0.827	0.828	5
296	53837694	17.945898	-152.126	176.564	0.670	0.751	0.590	0.993	3
297	53898868	17.966289	-174.426	173.815	0.844	0.863	0.824	0.994	9
298	53953763	17.984588	122.801	-115.775	0.816	0.755	0.877	0.994	9
299	54025438	18.008479	-144.489	132.881	0.858	0.882	0.835	0.996	10
300	54087648	18.029216	119.440	-114.247	0.780	0.720	0.839	0.994	5
301	54139727	18.046576	180.230	-151.210	0.732	0.683	0.780	0.954	6
302	54218350	18.072783	179.619	-168.927	0.670	0.577	0.763	0.936	2
303	54285453	18.095151	114.858	-116.691	0.778	0.687	0.869	0.994	6
304	54289921	18.096640	-95.919	80.340	0.911	0.911	0.912	0.989	8
305	54381007	18.127002	233.993	-214.748	0.684	0.758	0.611	0.951	3
306	54388531	18.129510	-111.498	115.164	0.797	0.878	0.716	0.981	7
307	54499982	18.166661	-160.985	154.264	0.869	0.884	0.854	0.989	9
308	54520907	18.173636	-214.748	233.993	0.813	0.801	0.824	0.746	4
309	54549929	18.183310	-117.913	118.829	0.703	0.833	0.574	0.990	7
310	54712723	18.237574	-146.322	122.190	0.760	0.775	0.746	0.953	4
311	54739765	18.246588	-112.109	116.386	0.847	0.891	0.803	0.982	9
312	54752089	18.250696	-95.919	-93.781	0.666	0.667	0.665	0.988	3
313	54832032	18.277344	-166.178	166.789	0.797	0.819	0.775	0.991	6
314	54889491	18.296497	85.838	-107.527	0.820	0.847	0.794	0.992	5
315	54919697	18.306566	-154.264	178.397	0.623	0.659	0.587	0.993	3
316	55113057	18.371019	91.031	-85.227	0.738	0.678	0.797	0.855	3
317	55295202	18.431734	-164.040	177.175	0.720	0.730	0.710	0.982	7
318	55338236	18.446079	-96.835	-92.864	0.635	0.666	0.605	0.979	2
319	55353131	18.451044	176.870	-147.544	0.689	0.609	0.768	0.896	2
320	55438824	18.479608	-176.259	181.146	0.541	0.462	0.620	0.985	3
321	55486383	18.495461	110.276	-112.109	0.792	0.746	0.838	0.992	5
322	55497058	18.499019	114.858	-118.218	0.855	0.831	0.879	0.993	6
323	55576257	18.525419	-123.717	130.437	0.783	0.852	0.713	0.984	6
324	55592510	18.530837	176.870	-156.708	0.819	0.809	0.829	0.963	4
325	55668248	18.556083	-91.642	-85.227	0.800	0.839	0.761	0.969	7
326	55842170	18.614057	-156.403	175.953	0.717	0.746	0.687	0.992	7
327	55908876	18.636292	-95.919	-82.783	0.785	0.860	0.710	0.991	4
328	55926502	18.642167	-174.426	207.111	0.697	0.729	0.664	0.983	9
329	55978144	18.659381	-60.789	-71.175	0.594	0.456	0.732	0.818	2
330	55980020	18.660007	-94.086	-87.977	0.643	0.697	0.589	0.987	3
331	56279821	18.759940	86.449	-106.305	0.804	0.833	0.775	0.981	3
332	56477368	18.825789	84.616	-103.861	0.827	0.852	0.802	0.993	5
333	56657885	18.885962	-146.017	132.576	0.870	0.908	0.833	0.963	9
334	56880935	18.960312	162.512	-126.772	0.851	0.836	0.866	0.993	10
335	56980164	18.993388	235.521	234.299	0.567	0.630	0.505	0.987	2
336	56982005	18.994002	-102.945	88.282	0.883	0.895	0.872	0.990	7
337	57014798	19.004933	-157.319	180.535	0.662	0.686	0.639	0.990	2
338	57065155	19.021718	184.201	-168.927	0.719	0.775	0.663	0.969	6
339	57154994	19.051665	-110.887	102.028	0.824	0.887	0.760	0.989	2
340	57344145	19.114715	-107.832	119.135	0.837	0.863	0.812	0.992	9
341	57419775	19.139925	-159.763	212.915	0.698	0.782	0.615	0.992	9
342	57447925	19.149308	-172.593	183.590	0.690	0.648	0.731	0.993	7
343	57561019	19.187006	-62.622	25.354	0.876	0.911	0.841	0.993	5
344	57578006	19.192669	-100.501	87.366	0.871	0.871	0.872	0.993	4
345	57628352	19.209451	98.057	-117.608	0.848	0.827	0.868	0.987	9
346	57631299	19.210433	106.000	-117.302	0.913	0.903	0.923	0.993	9
347	57664215	19.221405	-109.054	108.443	0.800	0.877	0.722	0.990	9
348	57718021	19.239340	-168.011	186.950	0.800	0.823	0.776	0.995	8
349	57797575	19.265858	-75.758	92.864	0.825	0.895	0.755	0.990	7
350	57932103	19.310701	-97.446	-92.559	0.539	0.674	0.403	0.847	2
351	57932274	19.310758	-96.224	-92.864	0.602	0.611	0.593	0.962	2
352	58031518	19.343839	88.893	-82.783	0.890	0.880	0.900	0.994	9
353	58077417	19.359139	-101.723	7.942	0.678	0.756	0.600	0.990	5
354	58093784	19.364595	-162.207	184.201	0.756	0.772	0.740	0.990	7
355	58103339	19.367780	8.248	-69.648	0.893	0.859	0.926	0.994	5
356	58328900	19.442967	-155.181	164.345	0.875	0.859	0.892	0.994	9
357	58376226	19.458742	-97.141	-93.170	0.661	0.713	0.609	0.963	2
358	58502813	19.500938	-96.530	81.867	0.891	0.893	0.889	0.992	5
359	58588707	19.529569	42.155	-23.522	0.765	0.674	0.855	0.989	4
360	58684857	19.561619	-103.861	111.193	0.691	0.814	0.569	0.974	3
361	58701739	19.567246	118.524	-134.409	0.741	0.677	0.806	0.983	2
362	58740651	19.580217	-204.057	174.731	0.728	0.713	0.743	0.994	6
363	58770421	19.590140	-87.060	59.262	0.901	0.936	0.866	0.987	7
364	58822326	19.607442	-97.141	-84.005	0.796	0.840	0.753	0.994	6
