EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
214	30182646	10.060882	-200.391	232.771	0.680	0.641	0.719	0.992	6
215	30572625	10.190875	184.201	-162.818	0.804	0.820	0.788	0.994	4
216	30587162	10.195721	-55.902	13.746	0.861	0.929	0.793	0.983	7
217	30846063	10.282021	-215.665	234.604	0.786	0.777	0.795	0.994	6
218	31120775	10.373592	-90.726	-88.282	0.757	0.770	0.743	0.993	3
219	31285154	10.428385	-161.290	183.895	0.630	0.580	0.680	0.978	5
220	31367620	10.455873	-123.412	105.694	0.902	0.917	0.887	0.988	9
221	31491636	10.497212	-108.749	123.106	0.740	0.829	0.650	0.993	9
222	31727226	10.575742	-108.749	115.775	0.607	0.727	0.488	0.988	2
223	31815907	10.605302	86.144	-128.910	0.815	0.832	0.797	0.976	8
224	31841408	10.613803	-86.144	76.674	0.906	0.917	0.895	0.992	6
225	31880048	10.626683	-113.025	116.997	0.856	0.881	0.831	0.989	10
226	32168909	10.722970	124.939	-131.354	0.860	0.839	0.882	0.989	9
227	32254030	10.751343	-36.657	-59.262	0.847	0.854	0.839	0.993	9
228	32317737	10.772579	-36.657	-66.593	0.658	0.592	0.724	0.992	3
229	32514704	10.838235	227.578	-218.414	0.529	0.558	0.500	0.707	4
230	32951555	10.983852	-214.748	232.160	0.713	0.703	0.723	0.803	6
231	33273671	11.091224	186.645	-194.282	0.594	0.643	0.545	0.988	4
232	33466677	11.155559	-88.587	-81.562	0.751	0.818	0.684	0.987	2
233	33568568	11.189523	85.533	-81.256	0.867	0.872	0.862	0.990	2
234	33576056	11.192019	-164.651	184.812	0.736	0.750	0.722	0.994	7
235	33597058	11.199019	-214.443	234.299	0.784	0.779	0.788	0.961	4
236	33727228	11.242409	-30.547	-62.622	0.869	0.839	0.898	0.809	8
237	34098124	11.366041	-159.457	182.674	0.715	0.706	0.724	0.992	4
238	34164328	11.388109	-81.562	-77.896	0.702	0.815	0.588	0.920	2
239	34164583	11.388194	-107.527	117.913	0.665	0.754	0.577	0.987	5
240	34613345	11.537782	-214.137	233.993	0.811	0.807	0.815	0.992	7
241	35002567	11.667522	-161.901	179.619	0.709	0.780	0.638	0.993	8
242	35019614	11.673205	-140.518	120.968	0.909	0.928	0.890	0.991	9
243	35057380	11.685793	167.094	-201.002	0.488	0.484	0.492	0.988	2
244	35100148	11.700049	-107.832	120.662	0.685	0.764	0.606	0.986	7
245	35118559	11.706186	-112.109	126.161	0.715	0.810	0.621	0.996	8
246	35177770	11.725923	-107.832	112.109	0.684	0.795	0.574	0.917	8
247	35184702	11.728234	-114.247	122.190	0.642	0.784	0.500	0.992	2
248	35620699	11.873566	-90.115	-87.060	0.742	0.748	0.736	0.957	2
249	35802448	11.934149	-75.758	-71.786	0.568	0.699	0.436	0.974	2
250	35832660	11.944220	183.590	-157.625	0.785	0.751	0.819	0.941	6
251	36026910	12.008970	-150.599	164.651	0.594	0.777	0.411	0.977	2
252	36230464	12.076821	-160.985	183.284	0.791	0.841	0.741	0.995	6
253	36638888	12.212963	-113.942	125.550	0.726	0.808	0.645	0.989	9
254	36682357	12.227452	-156.097	166.789	0.842	0.836	0.847	0.981	8
255	36810093	12.270031	-212.915	229.717	0.719	0.713	0.725	0.989	9
256	36823984	12.274661	84.616	-108.749	0.849	0.864	0.834	0.992	8
257	37410570	12.470190	-118.218	123.106	0.755	0.859	0.651	0.989	8
258	37462139	12.487380	193.365	-172.287	0.688	0.656	0.720	0.988	7
259	37662314	12.554105	91.948	-82.173	0.776	0.733	0.819	0.986	3
260	37868003	12.622668	-147.849	170.149	0.698	0.766	0.631	0.981	9
261	38075929	12.691976	-151.210	126.772	0.739	0.831	0.646	0.994	6
262	38201289	12.733763	-35.130	-60.178	0.874	0.905	0.844	0.988	9
263	38206912	12.735637	-215.054	234.299	0.796	0.785	0.806	0.990	7
264	38237571	12.745857	-162.818	184.201	0.669	0.665	0.673	0.960	9
265	38417036	12.805679	109.665	-109.054	0.773	0.714	0.832	0.993	3
266	38533028	12.844343	141.740	-149.988	0.823	0.774	0.872	0.993	9
267	38558534	12.852845	-154.875	175.342	0.735	0.741	0.730	0.990	9
268	38586728	12.862243	-147.239	132.576	0.903	0.911	0.895	0.971	10
269	38724966	12.908322	-109.360	123.106	0.822	0.847	0.797	0.993	7
270	38885544	12.961848	-121.579	124.328	0.924	0.920	0.928	0.994	10
271	38984950	12.994983	-213.526	231.855	0.688	0.734	0.643	0.728	2
272	39235325	13.078442	109.971	-113.025	0.709	0.584	0.834	0.994	3
273	39418426	13.139475	-87.671	107.527	0.670	0.655	0.685	0.989	5
274	39463266	13.154422	-122.801	132.881	0.863	0.896	0.830	0.990	10
275	39578648	13.192883	162.818	-179.619	0.618	0.680	0.556	0.989	3
276	39621390	13.207130	-88.282	-80.340	0.719	0.778	0.661	0.992	3
